"","functional_group_name","year","fishing_entity_name","taxon_scientific_name","commercial_group_id","commercial_group_name","catch_status","catch_sum","cell_id","reporting_status_name","taxon_common_name","sector_type_name","fishing_entity_id","functional_group_id","sector_type_id","reporting_status","catch_status_name","taxon_key"
"78","benthopelagicmd",2010,"USA","Merluccius productus",5,"Cod-likes","R",0.00069792981094554,78599,"Unreported","North Pacific hake","Recreational",187,14,4,"U","Landings",600326
"79","benthopelagicmd",2010,"USA","Merluccius productus",5,"Cod-likes","D",0.225051142360825,78599,"Unreported","North Pacific hake","Industrial",187,14,1,"U","Discards",600326
"80","benthopelagicmd",2010,"USA","Merluccius productus",5,"Cod-likes","D",1.35157772436014,78598,"Unreported","North Pacific hake","Industrial",187,14,1,"U","Discards",600326
"81","benthopelagicmd",2010,"USA","Merluccius productus",5,"Cod-likes","D",0.38211153834432,78599,"Unreported","North Pacific hake","Industrial",187,14,1,"U","Discards",600326
"82","benthopelagicmd",2010,"USA","Merluccius productus",5,"Cod-likes","D",2.29482702477972,78598,"Unreported","North Pacific hake","Industrial",187,14,1,"U","Discards",600326
"83","benthopelagicmd",2010,"USA","Merluccius productus",5,"Cod-likes","D",0.000571902771912185,78599,"Unreported","North Pacific hake","Artisanal",187,14,3,"U","Discards",600326
"84","benthopelagicmd",2010,"USA","Merluccius productus",5,"Cod-likes","D",0.000237531483655725,78598,"Unreported","North Pacific hake","Artisanal",187,14,3,"U","Discards",600326
"85","benthopelagicmd",2010,"USA","Merluccius productus",5,"Cod-likes","D",3.58219672995538e-05,78598,"Unreported","North Pacific hake","Recreational",187,14,4,"U","Discards",600326
"86","benthopelagicmd",2010,"USA","Merluccius productus",5,"Cod-likes","D",8.62482820326067e-05,78599,"Unreported","North Pacific hake","Recreational",187,14,4,"U","Discards",600326
"87","otherdeminvert",2010,"USA","Crassostrea gigas",11,"Molluscs","R",68.7130542375713,78599,"Reported","Pacific cupped oyster","Artisanal",187,29,3,"R","Landings",690283
"88","otherdeminvert",2010,"USA","Crassostrea gigas",11,"Molluscs","R",31.8977794642876,78598,"Reported","Pacific cupped oyster","Artisanal",187,29,3,"R","Landings",690283
"89","otherdeminvert",2010,"USA","Leukoma staminea",11,"Molluscs","R",0.000791937249268239,78599,"Unreported","Pacific littleneck clam","Recreational",187,29,4,"U","Landings",690285
"90","otherdeminvert",2010,"USA","Leukoma staminea",11,"Molluscs","R",0.000324881603193314,78598,"Unreported","Pacific littleneck clam","Recreational",187,29,4,"U","Landings",690285
"91","sharklg",2010,"USA","Elasmobranchii",9,"Sharks & rays","D",0.0356776758719423,78598,"Unreported","Sharks, rays, skates","Recreational",187,20,4,"U","Discards",200004
"92","sharklg",2010,"USA","Elasmobranchii",9,"Sharks & rays","R",0.0216251226856563,78598,"Reported","Sharks, rays, skates","Artisanal",187,20,3,"R","Landings",200004
"93","sharklg",2010,"USA","Elasmobranchii",9,"Sharks & rays","R",0.00582214841536901,78598,"Reported","Sharks, rays, skates","Artisanal",187,20,3,"R","Landings",200004
"94","sharklg",2010,"USA","Elasmobranchii",9,"Sharks & rays","R",0.00415867743954929,78598,"Reported","Sharks, rays, skates","Artisanal",187,20,3,"R","Landings",200004
"95","sharklg",2010,"USA","Elasmobranchii",9,"Sharks & rays","R",2.14908184054192e-05,78598,"Reported","Sharks, rays, skates","Industrial",187,20,1,"R","Landings",200004
"96","sharklg",2010,"USA","Elasmobranchii",9,"Sharks & rays","R",0.0318821478574025,78598,"Unreported","Sharks, rays, skates","Recreational",187,20,4,"U","Landings",200004
"97","otherdeminvert",2010,"USA","Clinocardium nuttallii",11,"Molluscs","R",0.00123662781634077,78599,"Unreported","Nuttall cockle","Recreational",187,29,4,"U","Landings",690651
"98","otherdeminvert",2010,"USA","Clinocardium nuttallii",11,"Molluscs","R",0.000559216879245949,78598,"Unreported","Nuttall cockle","Recreational",187,29,4,"U","Landings",690651
"99","reef-associatedmd",2010,"USA","Semicossyphus pulcher",3,"Perch-likes","R",0.00485409833634053,78599,"Reported","California sheephead","Artisanal",187,17,3,"R","Landings",603671
"100","reef-associatedmd",2010,"USA","Semicossyphus pulcher",3,"Perch-likes","R",0.580064751192694,78599,"Reported","California sheephead","Artisanal",187,17,3,"R","Landings",603671
"101","reef-associatedmd",2010,"USA","Semicossyphus pulcher",3,"Perch-likes","R",0.150477048426556,78599,"Reported","California sheephead","Artisanal",187,17,3,"R","Landings",603671
"102","reef-associatedmd",2010,"USA","Semicossyphus pulcher",3,"Perch-likes","R",0.00242704916817027,78599,"Reported","California sheephead","Artisanal",187,17,3,"R","Landings",603671
"103","reef-associatedmd",2010,"USA","Semicossyphus pulcher",3,"Perch-likes","R",0.897528327870275,78599,"Unreported","California sheephead","Recreational",187,17,4,"U","Landings",603671
"104","reef-associatedmd",2010,"USA","Semicossyphus pulcher",3,"Perch-likes","D",0.0771398953628048,78599,"Unreported","California sheephead","Artisanal",187,17,3,"U","Discards",603671
"105","reef-associatedmd",2010,"USA","Semicossyphus pulcher",3,"Perch-likes","D",0.0114066827794783,78599,"Unreported","California sheephead","Recreational",187,17,4,"U","Discards",603671
"106","reef-associatedmd",2010,"USA","Albula vulpes",12,"Other fishes & inverts","R",0.012240610918564,78599,"Unreported","Bonefish","Recreational",187,17,4,"U","Landings",600228
"107","reef-associatedmd",2010,"USA","Albula vulpes",12,"Other fishes & inverts","D",0.00077155610996228,78599,"Unreported","Bonefish","Recreational",187,17,4,"U","Discards",600228
"108","lobsters,crab",2010,"USA","Cancer productus",10,"Crustaceans","R",0.00234291957984964,78598,"Reported","Pacific rock crab","Industrial",187,27,1,"R","Landings",690287
"109","lobsters,crab",2010,"USA","Cancer productus",10,"Crustaceans","R",0.000358307004009356,78599,"Reported","Pacific rock crab","Industrial",187,27,1,"R","Landings",690287
"110","lobsters,crab",2010,"USA","Cancer productus",10,"Crustaceans","R",0.0234291957984964,78598,"Reported","Pacific rock crab","Industrial",187,27,1,"R","Landings",690287
"111","lobsters,crab",2010,"USA","Cancer productus",10,"Crustaceans","R",0.00358307004009356,78599,"Reported","Pacific rock crab","Industrial",187,27,1,"R","Landings",690287
"112","lobsters,crab",2010,"USA","Cancer productus",10,"Crustaceans","R",0.00302492804646324,78598,"Reported","Pacific rock crab","Artisanal",187,27,3,"R","Landings",690287
"113","lobsters,crab",2010,"USA","Cancer productus",10,"Crustaceans","R",0.00668919394874096,78599,"Reported","Pacific rock crab","Artisanal",187,27,3,"R","Landings",690287
"114","lobsters,crab",2010,"USA","Cancer productus",10,"Crustaceans","R",3.41635373567559,78598,"Reported","Pacific rock crab","Artisanal",187,27,3,"R","Landings",690287
"115","lobsters,crab",2010,"USA","Cancer productus",10,"Crustaceans","R",7.55477564570804,78599,"Reported","Pacific rock crab","Artisanal",187,27,3,"R","Landings",690287
"116","lobsters,crab",2010,"USA","Cancer productus",10,"Crustaceans","R",0.00401351636924458,78599,"Reported","Pacific rock crab","Artisanal",187,27,3,"R","Landings",690287
"117","lobsters,crab",2010,"USA","Cancer productus",10,"Crustaceans","R",0.00181495682787795,78598,"Reported","Pacific rock crab","Artisanal",187,27,3,"R","Landings",690287
"118","lobsters,crab",2010,"USA","Cancer productus",10,"Crustaceans","R",0.0636155085847073,78599,"Unreported","Pacific rock crab","Recreational",187,27,4,"U","Landings",690287
"119","lobsters,crab",2010,"USA","Cancer productus",10,"Crustaceans","R",0.0287676418986362,78598,"Unreported","Pacific rock crab","Recreational",187,27,4,"U","Landings",690287
"120","otherdeminvert",2010,"USA","Panopea abrupta",11,"Molluscs","R",0.0138819222923002,78599,"Unreported","Pacific geoduck","Recreational",187,29,4,"U","Landings",690284
"121","benthopelagiclg",2010,"USA","Mugil cephalus",3,"Perch-likes","R",0.0335965027820033,78599,"Unreported","Flathead grey mullet","Recreational",187,15,4,"U","Landings",600785
"122","benthopelagiclg",2010,"USA","Mugil cephalus",3,"Perch-likes","R",0.0154459717524412,78598,"Unreported","Flathead grey mullet","Recreational",187,15,4,"U","Landings",600785
"123","benthopelagiclg",2010,"USA","Mugil cephalus",3,"Perch-likes","D",1.80062396398623e-05,78598,"Unreported","Flathead grey mullet","Recreational",187,15,4,"U","Discards",600785
"124","benthopelagiclg",2010,"USA","Mugil cephalus",3,"Perch-likes","D",3.91653364287969e-05,78599,"Unreported","Flathead grey mullet","Recreational",187,15,4,"U","Discards",600785
