Country,habitat,sciName,present,Site,rate,basin,coast,meanLat,meanLong,chlomax,chlomean,chlomin,chlorange,cloudmax,cloudmean,cloudmin,parmax,parmean,salinity,sstmax,sstmean,sstmin,sstrange,family,act,food,asp,tl,feed,troph,watercol,clim,body,snoutx,snouty,name
Australia (QLD),Seagrass,Siganus canaliculatus,1,QLD2,0.08853453846133781,Pacific,West,-20.01884,148.250085,3.19425004720688,1.09100000560284,0.689500004053116,2.50475001335144,0.742249995470047,0.465499997138977,0.304999999701977,59.0327501296997,44.847749710083,35.1037502288818,29.6482501029968,25.9474997520447,21.8185000419617,7.82975006103516,Siganidae,active,2.75999999,2.27662,575.3333333,grazing on aquatic plants,browsing herbivore,demersal,tropical,fusiform / normal,24.33333333,192,Sigacana
Australia (QLD),Seagrass,Siganus lineatus,1,QLD2,0.08853453846133781,Pacific,West,-20.01884,148.250085,3.19425004720688,1.09100000560284,0.689500004053116,2.50475001335144,0.742249995470047,0.465499997138977,0.304999999701977,59.0327501296997,44.847749710083,35.1037502288818,29.6482501029968,25.9474997520447,21.8185000419617,7.82975006103516,Siganidae,active,2,3.13674,561,grazing on aquatic plants,browsing herbivore,demersal,tropical,fusiform / normal,30,187,Sigaline
Australia (QLD),Seagrass,Sillago maculata,1,QLD2,0.08853453846133781,Pacific,West,-20.01884,148.250085,3.19425004720688,1.09100000560284,0.689500004053116,2.50475001335144,0.742249995470047,0.465499997138977,0.304999999701977,59.0327501296997,44.847749710083,35.1037502288818,29.6482501029968,25.9474997520447,21.8185000419617,7.82975006103516,Sillaginidae,active,3.52,0.957405,554,hunting macrofauna (predator),benthic invertivore,demersal,tropical,elongated,53,205,Sillmacu
Australia (QLD),Seagrass,Sphyraena obtusata,1,QLD2,0.08853453846133781,Pacific,West,-20.01884,148.250085,3.19425004720688,1.09100000560284,0.689500004053116,2.50475001335144,0.742249995470047,0.465499997138977,0.304999999701977,59.0327501296997,44.847749710083,35.1037502288818,29.6482501029968,25.9474997520447,21.8185000419617,7.82975006103516,Sphyraenidae,active,NaN,2.79384,613,hunting macrofauna (predator),higher carnivore,pelagic non-site attached,tropical,elongated,16,217,Sphyobtu
Australia (QLD),Seagrass,Syngnathus sp.,1,QLD2,0.08853453846133781,Pacific,West,-20.01884,148.250085,3.19425004720688,1.09100000560284,0.689500004053116,2.50475001335144,0.742249995470047,0.465499997138977,0.304999999701977,59.0327501296997,44.847749710083,35.1037502288818,29.6482501029968,25.9474997520447,21.8185000419617,7.82975006103516,Syngnathidae,ambush,NA,NA,NA,selective plankton feeding,benthic invertivore;planktivore,demersal,boreal;subtropical;temperate;tropical,eel-like;other,NA,NA,Syngsp
Australia (QLD),Seagrass,Upeneus tragula,1,QLD2,0.08853453846133781,Pacific,West,-20.01884,148.250085,3.19425004720688,1.09100000560284,0.689500004053116,2.50475001335144,0.742249995470047,0.465499997138977,0.304999999701977,59.0327501296997,44.847749710083,35.1037502288818,29.6482501029968,25.9474997520447,21.8185000419617,7.82975006103516,Mullidae,active,3.5,1.956,609,hunting macrofauna (predator),benthic invertivore,demersal,tropical,fusiform / normal,11,184,Upentrag
Australia (QLD),Unvegetated,Atherinomorus endrachtensis,1,QLD2,0.06672935440380327,Pacific,West,-20.01884,148.250085,3.19425004720688,1.09100000560284,0.689500004053116,2.50475001335144,0.742249995470047,0.465499997138977,0.304999999701977,59.0327501296997,44.847749710083,35.1037502288818,29.6482501029968,25.9474997520447,21.8185000419617,7.82975006103516,Atherinidae,active,3.4,2.25735,558,selective plankton feeding,planktivore,pelagic site attached,tropical,elongated,NaN,NaN,Atheendr
Australia (QLD),Unvegetated,Gerres oyena,1,QLD2,0.06672935440380327,Pacific,West,-20.01884,148.250085,3.19425004720688,1.09100000560284,0.689500004053116,2.50475001335144,0.742249995470047,0.465499997138977,0.304999999701977,59.0327501296997,44.847749710083,35.1037502288818,29.6482501029968,25.9474997520447,21.8185000419617,7.82975006103516,Gerreidae,active,2.72,2.074055,603,hunting macrofauna (predator),benthic invertivore,demersal,tropical,fusiform / normal,NaN,NaN,Gerroyen
Australia (QLD),Unvegetated,Gobiidae sp.,1,QLD2,0.06672935440380327,Pacific,West,-20.01884,148.250085,3.19425004720688,1.09100000560284,0.689500004053116,2.50475001335144,0.742249995470047,0.465499997138977,0.304999999701977,59.0327501296997,44.847749710083,35.1037502288818,29.6482501029968,25.9474997520447,21.8185000419617,7.82975006103516,Gobiidae,ambush,NA,NA,NA,hunting macrofauna (predator),benthic invertivore,benthic,subtropical;temperate;tropical,elongated;fusiform / normal,NA,NA,Gobisp
Australia (QLD),Unvegetated,Sillago maculata,1,QLD2,0.06672935440380327,Pacific,West,-20.01884,148.250085,3.19425004720688,1.09100000560284,0.689500004053116,2.50475001335144,0.742249995470047,0.465499997138977,0.304999999701977,59.0327501296997,44.847749710083,35.1037502288818,29.6482501029968,25.9474997520447,21.8185000419617,7.82975006103516,Sillaginidae,active,3.52,0.957405,554,hunting macrofauna (predator),benthic invertivore,demersal,tropical,elongated,53,205,Sillmacu
Australia (QLD),Unvegetated,Torquigener sp.,1,QLD2,0.06672935440380327,Pacific,West,-20.01884,148.250085,3.19425004720688,1.09100000560284,0.689500004053116,2.50475001335144,0.742249995470047,0.465499997138977,0.304999999701977,59.0327501296997,44.847749710083,35.1037502288818,29.6482501029968,25.9474997520447,21.8185000419617,7.82975006103516,Tetraodontidae,active,NA,NA,NA,hunting macrofauna (predator),benthic invertivore,demersal,subtropical;temperate;tropical,fusiform / normal;short and / or deep,NA,NA,Torqsp
Australia (QLD2),Seagrass,Ambassis marianus,1,QLD3,0.6915010230835235,Pacific,West,-25.850707,152.9822625,3.47500002384186,2.27433335781097,1.55999999245008,1.91500004132589,0.662000000476837,0.526666661103567,0.387333333492279,57.3366673787435,41.0836664835612,35.1770006815592,28.9769999186198,24.6019999186198,20.4629999796549,8.51400009791056,Ambassidae,ambush,NaN,NaN,NaN,selective plankton feeding,planktivore,demersal,subtropical,fusiform / normal,NaN,NaN,Ambamari
Australia (QLD2),Seagrass,Epinephelus coioides,1,QLD3,0.6915010230835235,Pacific,West,-25.850707,152.9822625,3.47500002384186,2.27433335781097,1.55999999245008,1.91500004132589,0.662000000476837,0.526666661103567,0.387333333492279,57.3366673787435,41.0836664835612,35.1770006815592,28.9769999186198,24.6019999186198,20.4629999796549,8.51400009791056,Serranidae,ambush,3.95,1.284177,593.25,hunting macrofauna (predator),higher carnivore,benthic,tropical,fusiform / normal,18,144,Epincoio
Australia (QLD2),Seagrass,Gerres subfasciatus,1,QLD3,0.6915010230835235,Pacific,West,-25.850707,152.9822625,3.47500002384186,2.27433335781097,1.55999999245008,1.91500004132589,0.662000000476837,0.526666661103567,0.387333333492279,57.3366673787435,41.0836664835612,35.1770006815592,28.9769999186198,24.6019999186198,20.4629999796549,8.51400009791056,Gerreidae,active,NaN,NaN,NaN,hunting macrofauna (predator),benthic invertivore,demersal,subtropical,fusiform / normal,NaN,NaN,Gerrsubf
Australia (QLD2),Seagrass,Gobius sp.,1,QLD3,0.6915010230835235,Pacific,West,-25.850707,152.9822625,3.47500002384186,2.27433335781097,1.55999999245008,1.91500004132589,0.662000000476837,0.526666661103567,0.387333333492279,57.3366673787435,41.0836664835612,35.1770006815592,28.9769999186198,24.6019999186198,20.4629999796549,8.51400009791056,Gobiidae,ambush,NA,NA,NA,hunting macrofauna (predator),benthic invertivore,benthic,subtropical;temperate;tropical,elongated;fusiform / normal,NA,NA,Gobisp.2
Australia (QLD2),Seagrass,Helotes sexlineatus,1,QLD3,0.6915010230835235,Pacific,West,-25.850707,152.9822625,3.47500002384186,2.27433335781097,1.55999999245008,1.91500004132589,0.662000000476837,0.526666661103567,0.387333333492279,57.3366673787435,41.0836664835612,35.1770006815592,28.9769999186198,24.6019999186198,20.4629999796549,8.51400009791056,Terapontidae,active,2,1.49408,605,hunting macrofauna (predator),benthic invertivore,demersal,subtropical,fusiform / normal,21,255,Helosexl
Australia (QLD2),Seagrass,Hemiramphus robustus,1,QLD3,0.6915010230835235,Pacific,West,-25.850707,152.9822625,3.47500002384186,2.27433335781097,1.55999999245008,1.91500004132589,0.662000000476837,0.526666661103567,0.387333333492279,57.3366673787435,41.0836664835612,35.1770006815592,28.9769999186198,24.6019999186198,20.4629999796549,8.51400009791056,Hemiramphidae,active,NaN,2.50839,609,hunting macrofauna (predator),higher carnivore,pelagic site attached,tropical,elongated,NaN,NaN,Hemirobu
Australia (QLD2),Seagrass,Monacanthus chinensis,1,QLD3,0.6915010230835235,Pacific,West,-25.850707,152.9822625,3.47500002384186,2.27433335781097,1.55999999245008,1.91500004132589,0.662000000476837,0.526666661103567,0.387333333492279,57.3366673787435,41.0836664835612,35.1770006815592,28.9769999186198,24.6019999186198,20.4629999796549,8.51400009791056,Monacanthidae,active,NaN,2.71491,562,grazing on aquatic plants,omnivore,demersal,tropical,short and / or deep,35,186,Monachin
Australia (QLD2),Seagrass,Monodactylus argenteus,1,QLD3,0.6915010230835235,Pacific,West,-25.850707,152.9822625,3.47500002384186,2.27433335781097,1.55999999245008,1.91500004132589,0.662000000476837,0.526666661103567,0.387333333492279,57.3366673787435,41.0836664835612,35.1770006815592,28.9769999186198,24.6019999186198,20.4629999796549,8.51400009791056,Monodactylidae,active,2.95,3.32695,519,variable,planktivore,demersal,tropical,short and / or deep,15,230,Monoarge
Australia (QLD2),Seagrass,Petroscirtes variabilis,1,QLD3,0.6915010230835235,Pacific,West,-25.850707,152.9822625,3.47500002384186,2.27433335781097,1.55999999245008,1.91500004132589,0.662000000476837,0.526666661103567,0.387333333492279,57.3366673787435,41.0836664835612,35.1770006815592,28.9769999186198,24.6019999186198,20.4629999796549,8.51400009791056,Blenniidae,ambush,3.1,0.507678,611,hunting macrofauna (predator),scraping herbivore,benthic,tropical,elongated,NaN,NaN,Petrvari
Australia (QLD2),Seagrass,Platycephalus fuscus,1,QLD3,0.6915010230835235,Pacific,West,-25.850707,152.9822625,3.47500002384186,2.27433335781097,1.55999999245008,1.91500004132589,0.662000000476837,0.526666661103567,0.387333333492279,57.3366673787435,41.0836664835612,35.1770006815592,28.9769999186198,24.6019999186198,20.4629999796549,8.51400009791056,Platycephalidae,ambush,4.06,NaN,NaN,hunting macrofauna (predator),benthic invertivore,benthic,subtropical,fusiform / normal,NaN,NaN,Platfusc
Australia (QLD2),Seagrass,Scylla serrata,1,QLD3,0.6915010230835235,Pacific,West,-25.850707,152.9822625,3.47500002384186,2.27433335781097,1.55999999245008,1.91500004132589,0.662000000476837,0.526666661103567,0.387333333492279,57.3366673787435,41.0836664835612,35.1770006815592,28.9769999186198,24.6019999186198,20.4629999796549,8.51400009791056,Portunidae,active,3.5,NA,NA,hunting macrofauna (predator),benthic invertivore,benthic,tropical,crab,NA,NA,Scylserr
Australia (QLD2),Seagrass,Siganus fuscescens,1,QLD3,0.6915010230835235,Pacific,West,-25.850707,152.9822625,3.47500002384186,2.27433335781097,1.55999999245008,1.91500004132589,0.662000000476837,0.526666661103567,0.387333333492279,57.3366673787435,41.0836664835612,35.1770006815592,28.9769999186198,24.6019999186198,20.4629999796549,8.51400009791056,Siganidae,active,2.279999971,2.223163333,554.6666667,grazing on aquatic plants,browsing herbivore,demersal,tropical,fusiform / normal,39.66666667,192.3333333,Sigafusc
Australia (QLD2),Seagrass,Sphyraena obtusata,1,QLD3,0.6915010230835235,Pacific,West,-25.850707,152.9822625,3.47500002384186,2.27433335781097,1.55999999245008,1.91500004132589,0.662000000476837,0.526666661103567,0.387333333492279,57.3366673787435,41.0836664835612,35.1770006815592,28.9769999186198,24.6019999186198,20.4629999796549,8.51400009791056,Sphyraenidae,active,NaN,2.79384,613,hunting macrofauna (predator),higher carnivore,pelagic non-site attached,tropical,elongated,16,217,Sphyobtu
Australia (QLD2),Seagrass,Syngnathus sp.,1,QLD3,0.6915010230835235,Pacific,West,-25.850707,152.9822625,3.47500002384186,2.27433335781097,1.55999999245008,1.91500004132589,0.662000000476837,0.526666661103567,0.387333333492279,57.3366673787435,41.0836664835612,35.1770006815592,28.9769999186198,24.6019999186198,20.4629999796549,8.51400009791056,Syngnathidae,ambush,NA,NA,NA,selective plankton feeding,benthic invertivore;planktivore,demersal,boreal;subtropical;temperate;tropical,eel-like;other,NA,NA,Syngsp
Australia (QLD2),Seagrass,Tetractenos hamiltoni,1,QLD3,0.6915010230835235,Pacific,West,-25.850707,152.9822625,3.47500002384186,2.27433335781097,1.55999999245008,1.91500004132589,0.662000000476837,0.526666661103567,0.387333333492279,57.3366673787435,41.0836664835612,35.1770006815592,28.9769999186198,24.6019999186198,20.4629999796549,8.51400009791056,Tetraodontidae,active,NaN,NaN,NaN,hunting macrofauna (predator),benthic invertivore;higher carnivore,demersal,subtropical,short and / or deep,NaN,NaN,Tetrhami
Australia (QLD2),Unvegetated,Ambassis marianus,1,QLD3,0.5985326363065556,Pacific,West,-25.850707,152.9822625,3.47500002384186,2.27433335781097,1.55999999245008,1.91500004132589,0.662000000476837,0.526666661103567,0.387333333492279,57.3366673787435,41.0836664835612,35.1770006815592,28.9769999186198,24.6019999186198,20.4629999796549,8.51400009791056,Ambassidae,ambush,NaN,NaN,NaN,selective plankton feeding,planktivore,demersal,subtropical,fusiform / normal,NaN,NaN,Ambamari
Australia (QLD2),Unvegetated,Gerres subfasciatus,1,QLD3,0.5985326363065556,Pacific,West,-25.850707,152.9822625,3.47500002384186,2.27433335781097,1.55999999245008,1.91500004132589,0.662000000476837,0.526666661103567,0.387333333492279,57.3366673787435,41.0836664835612,35.1770006815592,28.9769999186198,24.6019999186198,20.4629999796549,8.51400009791056,Gerreidae,active,NaN,NaN,NaN,hunting macrofauna (predator),benthic invertivore,demersal,subtropical,fusiform / normal,NaN,NaN,Gerrsubf
Australia (QLD2),Unvegetated,Gobius sp.,1,QLD3,0.5985326363065556,Pacific,West,-25.850707,152.9822625,3.47500002384186,2.27433335781097,1.55999999245008,1.91500004132589,0.662000000476837,0.526666661103567,0.387333333492279,57.3366673787435,41.0836664835612,35.1770006815592,28.9769999186198,24.6019999186198,20.4629999796549,8.51400009791056,Gobiidae,ambush,NA,NA,NA,hunting macrofauna (predator),benthic invertivore,benthic,subtropical;temperate;tropical,elongated;fusiform / normal,NA,NA,Gobisp.2
Australia (QLD2),Unvegetated,Monacanthus chinensis,1,QLD3,0.5985326363065556,Pacific,West,-25.850707,152.9822625,3.47500002384186,2.27433335781097,1.55999999245008,1.91500004132589,0.662000000476837,0.526666661103567,0.387333333492279,57.3366673787435,41.0836664835612,35.1770006815592,28.9769999186198,24.6019999186198,20.4629999796549,8.51400009791056,Monacanthidae,active,NaN,2.71491,562,grazing on aquatic plants,omnivore,demersal,tropical,short and / or deep,35,186,Monachin
Australia (QLD2),Unvegetated,Mugil cephalus,1,QLD3,0.5985326363065556,Pacific,West,-25.850707,152.9822625,3.47500002384186,2.27433335781097,1.55999999245008,1.91500004132589,0.662000000476837,0.526666661103567,0.387333333492279,57.3366673787435,41.0836664835612,35.1770006815592,28.9769999186198,24.6019999186198,20.4629999796549,8.51400009791056,Mugilidae,active,2.48,2.279495,598,browsing on substrate,omnivore,demersal,tropical,fusiform / normal,15,135,Mugiceph
Australia (QLD2),Unvegetated,Sillago maculata,1,QLD3,0.5985326363065556,Pacific,West,-25.850707,152.9822625,3.47500002384186,2.27433335781097,1.55999999245008,1.91500004132589,0.662000000476837,0.526666661103567,0.387333333492279,57.3366673787435,41.0836664835612,35.1770006815592,28.9769999186198,24.6019999186198,20.4629999796549,8.51400009791056,Sillaginidae,active,3.52,0.957405,554,hunting macrofauna (predator),benthic invertivore,demersal,tropical,elongated,53,205,Sillmacu
Australia (QLD2),Unvegetated,Tetractenos hamiltoni,1,QLD3,0.5985326363065556,Pacific,West,-25.850707,152.9822625,3.47500002384186,2.27433335781097,1.55999999245008,1.91500004132589,0.662000000476837,0.526666661103567,0.387333333492279,57.3366673787435,41.0836664835612,35.1770006815592,28.9769999186198,24.6019999186198,20.4629999796549,8.51400009791056,Tetraodontidae,active,NaN,NaN,NaN,hunting macrofauna (predator),benthic invertivore;higher carnivore,demersal,subtropical,short and / or deep,NaN,NaN,Tetrhami
Australia (QLD3),Seagrass,Arrhamphus sclerolepis,1,QLD4,0.5264340668718478,Pacific,West,-27.494748,153.397061375,4.43349999189377,2.65299999713898,1.79374996572733,2.63974994421005,0.622249990701675,0.49074999243021,0.366749994456768,57.3565006256104,41.0080003738403,35.2470006942749,27.7994995117188,23.5752501487732,19.5042500495911,8.29524993896484,Hemiramphidae,active,NaN,2.39161,609,variable,omnivore,pelagic site attached,tropical,elongated,NaN,NaN,Arrhscle
Australia (QLD3),Seagrass,Atherinomorus vaigiensis,1,QLD4,0.5264340668718478,Pacific,West,-27.494748,153.397061375,4.43349999189377,2.65299999713898,1.79374996572733,2.63974994421005,0.622249990701675,0.49074999243021,0.366749994456768,57.3565006256104,41.0080003738403,35.2470006942749,27.7994995117188,23.5752501487732,19.5042500495911,8.29524993896484,Atherinidae,active,3.24000001,NaN,NaN,variable,benthic invertivore;planktivore,pelagic site attached,subtropical,elongated,NaN,NaN,Athevaig
Australia (QLD3),Seagrass,Centropogon australis,1,QLD4,0.5264340668718478,Pacific,West,-27.494748,153.397061375,4.43349999189377,2.65299999713898,1.79374996572733,2.63974994421005,0.622249990701675,0.49074999243021,0.366749994456768,57.3565006256104,41.0080003738403,35.2470006942749,27.7994995117188,23.5752501487732,19.5042500495911,8.29524993896484,Tetrarogidae,ambush,NaN,1.5289,541,hunting macrofauna (predator),benthic invertivore,demersal,subtropical,fusiform / normal,NaN,NaN,Centaust
