#YY,MM,DD,hh,mm,WVHT,DPD,APD,MWD,WTMP
2016,6,23,10,30,1.32,18.18,12.57,199,20.7
2016,6,23,11,0,1.39,18.18,13.28,199,20.7
2016,6,23,11,30,1.27,18.18,12.14,202,20.7
2016,6,23,12,0,1.37,18.18,12.6,197,20.7
2016,6,23,12,30,1.19,18.18,11.74,187,20.7
2016,6,23,13,0,1.46,18.18,12.82,185,20.6
2016,6,23,13,30,1.37,16.67,12.17,185,20.7
2016,6,23,14,0,1.44,18.18,12.81,187,20.7
2016,6,23,14,30,1.4,18.18,12.62,187,20.7
2016,6,23,15,0,1.48,18.18,12.9,187,20.7
2016,6,23,15,30,1.42,18.18,12.51,184,20.7
2016,6,23,16,0,1.53,18.18,12.95,190,20.7
2016,6,23,17,0,1.39,16.67,12.13,187,20.8
2016,6,23,17,30,1.55,18.18,12.85,184,20.8
2016,6,23,18,0,1.2,16.67,11.25,185,20.9
2016,6,23,18,30,1.51,18.18,12.42,178,21
2016,6,23,19,0,1.44,16.67,12.2,187,21
2016,6,23,20,0,1.34,16.67,12.33,184,21.3
2016,6,23,20,30,1.48,16.67,12.54,185,21.4
2016,6,23,21,0,1.38,16.67,12.37,190,21.5
2016,6,23,21,30,1.24,16.67,11.45,180,21.4
2016,6,23,23,30,1.43,16.67,11.81,185,21.4
2016,6,24,0,0,1.43,18.18,11.83,178,21.3
2016,6,24,0,30,1.55,18.18,12.46,187,21.2
2016,6,24,1,0,1.28,16.67,10.96,187,21.4
2016,6,24,1,30,1.41,18.18,11.76,185,21.2
2016,6,24,2,0,1.41,16.67,11.82,188,21.3
2016,6,24,2,30,1.85,16.67,13.2,184,21.2
2016,6,24,3,0,1.51,16.67,11.66,194,21.1
2016,6,24,3,30,1.55,16.67,12.1,190,21
2016,6,24,4,0,1.36,15.38,11.03,192,21
2016,6,24,4,30,1.51,18.18,12.06,190,20.9
2016,6,24,5,0,1.6,16.67,12.41,190,20.9
2016,6,24,6,0,1.48,16.67,12.37,185,20.9
2016,6,24,6,30,1.55,16.67,12.74,192,20.9
2016,6,24,7,30,1.5,16.67,12.68,194,21
2016,6,24,8,0,1.61,15.38,12.77,192,21
2016,6,24,8,30,1.46,18.18,12.48,187,21
2016,6,24,9,0,1.37,16.67,11.89,197,21.1
2016,6,24,9,30,1.23,18.18,11.2,197,21.1
2016,6,24,10,0,1.45,20,12.96,201,21.1
2016,6,24,10,30,1.39,18.18,12.2,198,21.1
2016,6,24,11,0,1.68,18.18,13.6,192,21.1
2016,6,24,11,30,1.39,16.67,12.16,197,21.1
2016,6,24,12,0,1.36,16.67,12,199,21
2016,6,24,12,30,1.47,16.67,11.92,197,21
2016,6,24,13,0,1.39,16.67,11.45,188,21
2016,6,24,13,30,1.59,15.38,12.27,192,21
2016,6,24,14,0,1.58,15.38,12.32,197,21
2016,6,24,14,30,1.5,16.67,12.01,201,21
2016,6,24,15,0,1.42,16.67,11.54,195,20.9
2016,6,24,15,30,1.45,15.38,12.21,190,21
2016,6,24,16,0,1.61,16.67,13.03,195,21
2016,6,24,17,0,1.71,16.67,12.92,191,21
2016,6,24,17,30,1.58,16.67,12.5,192,21
2016,6,24,18,0,1.6,15.38,12.89,191,21
2016,6,24,18,30,1.57,18.18,12.94,194,21
2016,6,24,19,0,1.4,16.67,11.92,190,21
2016,6,24,19,30,1.52,16.67,12.56,192,21
2016,6,24,20,0,1.67,18.18,13.45,188,21
2016,6,24,20,30,1.64,16.67,12.23,183,21.1
2016,6,24,21,0,1.66,18.18,12.06,194,21.1
2016,6,24,22,0,1.54,18.18,12.03,188,21
2016,6,24,22,30,1.44,18.18,11.67,197,21
2016,6,24,23,0,1.34,16.67,10.79,190,21
2016,6,24,23,30,1.61,18.18,11.99,197,20.9
2016,6,25,0,0,1.48,18.18,11.07,190,20.9
2016,6,25,0,30,1.53,16.67,10.89,188,20.9
2016,6,25,1,0,1.63,18.18,11.5,194,20.9
2016,6,25,2,0,1.95,18.18,13.13,191,20.9
2016,6,25,2,30,1.83,15.38,11.87,192,20.9
2016,6,25,3,0,1.7,18.18,12.16,192,20.9
2016,6,25,3,30,1.72,16.67,12.08,188,20.9
2016,6,25,4,0,1.85,18.18,12.65,190,20.9
2016,6,25,4,30,2.07,18.18,13,195,20.9
2016,6,25,5,0,1.9,16.67,12.72,192,20.9
2016,6,25,5,30,1.9,16.67,12.82,194,20.9
2016,6,25,6,0,1.7,16.67,12.04,194,20.8
2016,6,25,6,30,1.93,16.67,13.08,194,20.9
2016,6,25,7,0,1.91,16.67,12.83,195,20.9
2016,6,25,8,0,1.81,18.18,12.63,199,21
2016,6,25,8,30,1.66,18.18,12.2,198,21
2016,6,25,9,0,1.65,16.67,12.41,199,21
2016,6,25,9,30,2.05,16.67,13.39,194,21
2016,6,25,10,0,1.83,18.18,12.59,201,21
2016,6,25,10,30,1.93,18.18,13.13,201,21
2016,6,25,11,0,1.82,16.67,12.46,197,21
2016,6,25,11,30,1.84,15.38,12.38,204,21
2016,6,25,12,0,2.07,20,13.69,206,21
2016,6,25,12,30,1.85,20,12.73,202,20.9
2016,6,25,13,0,1.61,16.67,11.39,199,20.9
2016,6,25,13,30,2.07,16.67,13.09,191,20.8
2016,6,25,14,0,1.89,16.67,12.52,192,20.7
2016,6,25,14,30,2,20,12.86,197,20.6
2016,6,25,15,30,1.93,16.67,12.82,188,20.5
2016,6,25,16,0,1.59,16.67,11.43,197,20.5
2016,6,25,16,30,1.51,16.67,10.82,195,20.5
2016,6,25,17,0,1.76,15.38,12.04,188,20.4
2016,6,25,17,30,1.7,16.67,12.05,187,20.4
2016,6,25,18,0,1.82,18.18,12.63,184,20.3
2016,6,25,19,0,1.59,16.67,11.93,188,20.4
2016,6,25,20,0,1.59,18.18,12.15,187,20.5
2016,6,25,20,30,1.54,15.38,11.63,180,20.6
2016,6,25,21,30,1.65,16.67,12.04,192,20.6
2016,6,25,22,0,1.52,20,12.03,198,20.7
2016,6,25,22,30,1.62,18.18,12.06,198,20.6
2016,6,25,23,0,1.7,15.38,12.21,183,20.5
2016,6,26,2,30,1.73,18.18,11.38,195,20
2016,6,26,3,0,1.75,18.18,11.63,195,20.1
2016,6,26,4,0,1.52,14.29,10.73,190,20.1
2016,6,26,5,0,1.7,18.18,11.94,188,20.1
2016,6,26,5,30,1.63,18.18,11.97,197,20.1
2016,6,26,6,0,1.44,18.18,11.31,195,20.2
2016,6,26,6,30,1.37,18.18,11.19,194,20.2
2016,6,26,7,0,1.43,18.18,11.13,194,20.2
2016,6,26,7,30,1.43,18.18,11.47,197,20.3
2016,6,26,8,0,1.38,18.18,11.33,195,20.3
2016,6,26,8,30,1.51,16.67,12.02,192,20.3
2016,6,26,9,0,1.48,15.38,11.76,195,20.3
2016,6,26,9,30,1.53,18.18,12.21,192,20.4
2016,6,26,10,0,1.23,18.18,11.58,192,20.4
2016,6,26,10,30,1.38,18.18,11.65,198,20.4
2016,6,26,11,0,1.45,15.38,11.87,197,20.4
2016,6,26,11,30,1.55,18.18,12.37,194,20.4
2016,6,26,12,0,1.54,18.18,12.89,191,20.4
2016,6,26,12,30,1.49,16.67,12.49,192,20.4
2016,6,26,13,0,1.44,18.18,12.28,197,20.4
2016,6,26,13,30,1.49,16.67,12.06,192,20.4
2016,6,26,14,0,1.29,16.67,10.73,198,20.3
2016,6,26,14,30,1.51,18.18,11.79,198,20.3
2016,6,26,15,0,1.39,16.67,10.99,201,20.4
2016,6,26,16,0,1.45,16.67,11.04,184,20.6
2016,6,26,16,30,1.38,15.38,11.19,185,20.7
2016,6,26,17,0,1.3,18.18,10.7,184,20.7
2016,6,26,17,30,1.34,16.67,11.39,185,20.7
2016,6,26,18,0,1.33,18.18,10.81,188,20.7
2016,6,26,18,30,1.4,16.67,10.81,183,20.8
2016,6,26,19,0,1.37,18.18,10.32,188,20.7
2016,6,26,19,30,1.3,16.67,10.42,192,20.5
2016,6,26,20,0,1.27,18.18,9.8,170,20.4
2016,6,26,20,30,1.25,16.67,9.53,190,20.4
2016,6,26,21,0,1.33,18.18,10.2,180,20.5
2016,6,26,21,30,1.25,16.67,9.64,177,20.5
2016,6,26,22,0,1.27,18.18,9.9,181,20.5
2016,6,26,22,30,1.18,16.67,9,176,20.5
2016,6,26,23,0,1.37,18.18,10.03,178,20.5
2016,6,26,23,30,1.26,16.67,9.19,188,20.5
2016,6,27,0,0,1.4,16.67,9.91,190,20.6
2016,6,27,0,30,1.31,15.38,9.5,188,20.6
2016,6,27,1,0,1.45,18.18,10.68,180,20.6
2016,6,27,1,30,1.42,16.67,10.69,184,20.5
2016,6,27,2,0,1.29,16.67,9.44,178,20.3
2016,6,27,2,30,1.26,16.67,9.48,177,20.2
2016,6,27,3,30,1.39,16.67,10.47,187,20.2
2016,6,27,4,0,1.26,15.38,10.03,184,20.2
2016,6,27,4,30,1.27,16.67,10.16,197,20.3
2016,6,27,5,0,1.19,16.67,10.22,188,20.3
2016,6,27,5,30,1.2,13.33,10.53,187,20.2
2016,6,27,6,0,1.18,16.67,10.79,195,20.2
2016,6,27,6,30,1.07,15.38,9.99,191,20.2
2016,6,27,7,0,1.13,16.67,10.44,191,20.3
2016,6,27,7,30,1.06,16.67,9.91,185,20.4
2016,6,27,8,0,1.12,16.67,11.3,199,20.6
2016,6,27,8,30,1.17,16.67,10.81,188,20.7
2016,6,27,9,0,1.32,16.67,11.5,191,20.8
2016,6,27,9,30,1.11,16.67,10.59,190,20.9
2016,6,27,10,0,1.05,15.38,10.27,185,21
2016,6,27,11,0,1.06,15.38,10.51,188,21.1
2016,6,27,11,30,1.18,15.38,11.06,192,21.1
2016,6,27,12,0,1.15,15.38,10.5,194,21
2016,6,27,12,30,1.11,16.67,10.02,201,20.9
2016,6,27,13,0,1.22,16.67,10.82,198,20.8
2016,6,27,13,30,1.13,16.67,10.54,184,20.8
2016,6,27,14,0,1.26,15.38,10.9,195,20.8
2016,6,27,14,30,1.21,15.38,10.81,197,20.8
2016,6,27,15,0,1.17,16.67,10.02,194,20.8
2016,6,27,16,0,1.13,16.67,9.9,201,20.8
2016,6,27,17,0,1.2,15.38,10.64,187,21
2016,6,27,18,0,1.11,15.38,10.47,190,21
2016,6,27,19,0,1.02,16.67,10,176,21.2
2016,6,27,19,30,1.03,15.38,10.19,178,21.2
2016,6,27,20,0,1.06,15.38,9.83,178,21.2
2016,6,27,20,30,1.1,16.67,10.29,176,21.2
2016,6,27,21,0,1.18,15.38,9.95,185,21.3
2016,6,27,22,0,1.09,16.67,9.97,181,21.8
2016,6,27,22,30,1.11,16.67,10.1,181,21.9
2016,6,27,23,0,1.06,16.67,9.38,181,22
2016,6,27,23,30,1.08,16.67,9.73,187,21.9
2016,6,28,0,0,1.06,15.38,9.84,180,21.9
2016,6,28,0,30,1.06,15.38,10.14,181,21.6
2016,6,28,1,0,1.07,15.38,9.85,180,21.6
2016,6,28,2,30,1.1,15.38,9.72,188,21.2
2016,6,28,3,0,1.12,15.38,9.72,181,21.1
2016,6,28,4,0,0.88,15.38,9.31,176,21.1
2016,6,28,4,30,0.97,15.38,10.21,192,21.1
2016,6,28,5,30,0.98,15.38,9.56,177,21.1
2016,6,28,6,30,0.92,15.38,9.43,202,21.1
2016,6,28,7,0,0.97,15.38,10.28,190,21.3
2016,6,28,7,30,0.99,15.38,10.39,188,21.3
2016,6,28,8,0,1.03,15.38,10.67,201,21.4
2016,6,28,8,30,0.97,14.29,10.45,198,21.4
2016,6,28,9,0,0.87,15.38,10.11,184,21.5
2016,6,28,9,30,0.9,15.38,10.55,190,21.5
2016,6,28,10,0,0.98,15.38,10.49,187,21.5
2016,6,28,10,30,1.02,14.29,10.04,190,21.6
2016,6,28,11,0,1.01,13.33,10.27,195,21.6
2016,6,28,12,0,1.08,14.29,10.02,191,21.5
2016,6,28,12,30,1.06,14.29,10.1,188,21.5
2016,6,28,13,0,1.06,14.29,10.33,187,21.5
2016,6,28,13,30,1.09,15.38,10.47,197,21.5
2016,6,28,14,0,1.04,15.38,9.46,188,21.5
2016,6,28,14,30,1.12,15.38,9.82,187,21.5
2016,6,28,15,0,1.06,14.29,9.4,185,21.4
2016,6,28,16,0,1.08,15.38,9.18,198,21.5
2016,6,28,16,30,1,15.38,8.72,177,21.6
2016,6,28,17,0,1.04,14.29,9.73,180,21.6
2016,6,28,17,30,1.05,15.38,9.51,185,21.6
2016,6,28,18,0,1.08,15.38,10.37,188,21.6
2016,6,28,18,30,0.92,15.38,9.18,192,21.6
2016,6,28,19,0,1.03,14.29,10.12,183,21.8
2016,6,28,19,30,0.95,14.29,9.77,185,21.9
2016,6,28,20,0,0.93,15.38,9.84,181,21.9
2016,6,28,20,30,0.91,14.29,9.82,194,21.9
2016,6,28,21,30,0.93,15.38,9.79,183,21.5
2016,6,28,22,0,0.92,15.38,9.14,181,21.4
2016,6,28,23,0,1,15.38,8.7,181,21.3
2016,6,29,0,0,0.98,13.33,8.69,188,21.4
2016,6,29,0,30,0.97,14.29,8.77,184,21.3
2016,6,29,1,0,0.9,13.33,8.19,174,21.3
2016,6,29,1,30,1.05,14.29,9.11,190,21.3
2016,6,29,2,0,0.92,14.29,8.71,184,21.2
2016,6,29,2,30,0.86,18.18,8.14,188,21.1
2016,6,29,3,0,1.02,14.29,8.83,188,21.1
2016,6,29,4,0,0.98,13.33,9.03,190,21
2016,6,29,4,30,0.96,18.18,8.09,184,21.2
2016,6,29,5,0,1.02,16.67,8.81,191,21.2
2016,6,29,5,30,1.02,16.67,8.47,190,21.3
2016,6,29,6,0,0.97,20,8.24,204,21.3
2016,6,29,6,30,0.96,16.67,8.33,187,21.3
2016,6,29,7,0,1.12,16.67,9.31,192,21.3
2016,6,29,7,30,1.05,16.67,8.87,191,21.2
2016,6,29,8,0,0.98,16.67,8.09,188,21.2
2016,6,29,8,30,0.97,16.67,7.83,192,21.5
2016,6,29,9,0,1,16.67,8.62,199,21.5
2016,6,29,9,30,0.98,14.29,8.13,194,21.6
2016,6,29,10,0,0.94,16.67,7.98,192,21.6
2016,6,29,10,30,1.09,16.67,9.23,192,21.6
2016,6,29,11,0,1,16.67,9.08,185,21.6
2016,6,29,11,30,0.97,16.67,9.31,185,21.5
2016,6,29,12,0,0.99,16.67,9.34,199,21.5
2016,6,29,12,30,0.92,16.67,9.16,191,21.4
2016,6,29,13,0,0.91,16.67,8.98,191,21.2
2016,6,29,13,30,1.04,16.67,9.66,190,21.1
2016,6,29,14,0,1.02,16.67,9.44,190,21.1
2016,6,29,14,30,1.05,16.67,9.53,194,21.1
2016,6,29,15,0,1.02,20,9.43,209,21
2016,6,29,15,30,1.09,16.67,9.52,194,21.2
2016,6,29,16,0,0.99,16.67,9.16,197,21.2
2016,6,29,16,30,1.01,20,9.4,197,21.2
2016,6,29,17,0,0.94,16.67,9,187,21.4
2016,6,29,17,30,0.99,20,9.49,201,21.5
2016,6,29,18,0,0.96,16.67,9.68,181,21.5
2016,6,29,18,30,0.97,20,9.75,199,21.5
2016,6,29,19,0,0.92,20,9.08,195,21.6
2016,6,29,19,30,1,15.38,9.26,191,21.6
2016,6,29,20,0,1.03,20,9.7,191,21.6
2016,6,29,20,30,0.96,15.38,7.95,185,21.5
2016,6,29,21,0,0.99,20,7.99,177,21.5
2016,6,29,21,30,0.92,20,7.63,174,21.6
2016,6,29,22,30,1.12,15.38,7.87,185,21.5
2016,6,29,23,0,1.05,20,7.54,195,21.4
2016,6,30,0,0,1.06,15.38,7.79,190,21.5
2016,6,30,1,0,1.05,18.18,7.47,181,21.5
2016,6,30,1,30,1.14,15.38,8.2,183,21.5
2016,6,30,2,0,1.07,15.38,7.22,183,21.6
2016,6,30,2,30,1.24,18.18,8.96,187,21.5
2016,6,30,3,30,1.22,18.18,8.74,191,21.4
2016,6,30,4,0,1.2,18.18,7.71,199,21.4
2016,6,30,4,30,1.13,18.18,7.06,192,21.4
2016,6,30,5,0,1.24,18.18,8.23,201,21.4
2016,6,30,5,30,1.27,18.18,8.06,194,21.4
2016,6,30,6,0,1.23,18.18,8.47,191,21.4
2016,6,30,6,30,1.16,18.18,8.19,194,21.8
2016,6,30,7,0,1.22,18.18,8.91,204,21.9
2016,6,30,7,30,1.24,18.18,9.44,192,21.8
2016,6,30,8,0,1.19,18.18,8.8,188,21.8
2016,6,30,8,30,1.09,18.18,8.29,192,21.9
2016,6,30,9,0,1.23,18.18,9.32,191,21.8
2016,6,30,9,30,1.22,18.18,9.16,199,21.8
2016,6,30,10,0,1.16,18.18,8.88,192,21.8
2016,6,30,10,30,1.19,18.18,8.86,195,21.8
2016,6,30,11,0,1.14,18.18,8.88,199,21.7
2016,6,30,11,30,1.3,18.18,10.13,191,21.7
2016,6,30,12,0,1.23,18.18,9.56,205,21.6
2016,6,30,12,30,1.21,18.18,9.15,198,21.5
2016,6,30,13,30,1.26,18.18,9.07,190,21.5
2016,6,30,14,0,1.29,18.18,9.1,192,21.4
2016,6,30,14,30,1.49,18.18,9.88,194,21.4
2016,6,30,15,0,1.33,18.18,9.08,201,21.3
2016,6,30,15,30,1.35,18.18,8.83,188,21.4
2016,6,30,16,0,1.32,18.18,8.5,192,21.4
2016,6,30,16,30,1.32,18.18,8.84,183,21.4
2016,6,30,17,0,1.25,18.18,8.21,194,21.4
2016,6,30,17,30,1.28,16.67,8.18,191,21.5
2016,6,30,18,0,1.38,18.18,8.84,183,21.5
2016,6,30,18,30,1.38,18.18,9.33,178,21.4
2016,6,30,19,0,1.31,18.18,9.06,195,21.4
2016,6,30,19,30,1.27,18.18,9.03,183,21.3
2016,6,30,20,0,1.42,18.18,9.65,191,21.2
2016,6,30,20,30,1.36,18.18,9.9,181,21.1
2016,6,30,21,0,1.26,18.18,8.87,180,20.9
2016,6,30,22,0,1.47,18.18,10.41,181,20.8
2016,6,30,22,30,1.33,18.18,9.52,185,20.9
2016,6,30,23,0,1.39,18.18,10,180,20.9
2016,6,30,23,30,1.29,18.18,9.4,180,20.8
2016,7,1,0,0,1.44,18.18,10.13,183,20.7
2016,7,1,0,30,1.46,18.18,10.19,187,20.7
2016,7,1,1,30,1.26,18.18,9.77,190,20.7
2016,7,1,2,0,1.38,18.18,10.7,190,20.7
2016,7,1,2,30,1.43,16.67,11.18,188,20.6
2016,7,1,3,0,1.55,16.67,11.49,188,20.6
2016,7,1,4,0,1.34,16.67,10.27,202,20.6
2016,7,1,5,0,1.4,18.18,10.89,194,20.7
2016,7,1,5,30,1.35,16.67,10.58,191,20.8
2016,7,1,6,0,1.46,18.18,11.08,187,20.8
2016,7,1,6,30,1.44,18.18,10.45,188,20.8
2016,7,1,7,0,1.39,18.18,10.14,183,20.8
2016,7,1,7,30,1.43,16.67,10.21,194,20.7
2016,7,1,8,0,1.37,16.67,10.21,201,20.7
2016,7,1,8,30,1.36,16.67,9.96,194,20.8
2016,7,1,9,0,1.34,16.67,9.28,201,20.8
2016,7,1,9,30,1.3,16.67,9.33,191,20.8
2016,7,1,10,0,1.41,16.67,9.68,195,20.8
2016,7,1,10,30,1.45,16.67,9.46,190,20.8
2016,7,1,11,0,1.45,16.67,9.44,191,20.8
2016,7,1,11,30,1.38,16.67,8.85,195,20.8
2016,7,1,12,0,1.56,16.67,10.16,192,20.8
2016,7,1,12,30,1.55,16.67,10.28,194,20.8
2016,7,1,13,0,1.3,16.67,8.72,188,20.8
2016,7,1,13,30,1.52,16.67,9.96,190,20.7
2016,7,1,14,0,1.48,16.67,10.06,190,20.7
2016,7,1,14,30,1.54,16.67,9.73,190,20.6
2016,7,1,15,0,1.5,16.67,9.74,188,20.6
2016,7,1,15,30,1.25,16.67,8.57,183,20.7
2016,7,1,16,30,1.54,16.67,9.48,188,20.6
2016,7,1,17,0,1.51,16.67,9.36,195,20.5
2016,7,1,17,30,1.52,16.67,9,173,20.5
2016,7,1,18,0,1.41,16.67,8.65,183,20.4
2016,7,1,18,30,1.68,16.67,9.58,190,20.4
2016,7,1,19,0,1.53,16.67,9.17,188,20.4
2016,7,1,19,30,1.5,16.67,9.35,181,20.4
2016,7,1,20,30,1.55,16.67,9.47,187,20.4
2016,7,1,21,30,1.38,15.38,8.7,184,20.5
2016,7,1,22,0,1.5,16.67,9.5,188,20.6
2016,7,1,23,0,1.46,16.67,9.68,178,20.7
2016,7,1,23,30,1.57,16.67,10.87,178,20.7
2016,7,2,0,0,1.33,16.67,9.41,174,20.7
2016,7,2,0,30,1.32,16.67,9.25,177,20.7
2016,7,2,1,0,1.42,15.38,9.84,188,20.7
2016,7,2,1,30,1.25,16.67,9.28,180,20.8
2016,7,2,2,0,1.5,16.67,10.49,185,20.8
2016,7,2,3,0,1.28,15.38,9.74,191,20.6
2016,7,2,4,0,1.29,16.67,9.36,184,20.5
2016,7,2,4,30,1.38,15.38,10.13,192,20.5
2016,7,2,5,0,1.35,15.38,9.69,198,20.5
2016,7,2,5,30,1.37,15.38,9.82,195,20.5
2016,7,2,6,0,1.52,15.38,10.74,192,20.5
2016,7,2,6,30,1.3,16.67,9.96,191,20.5
2016,7,2,7,0,1.27,16.67,9.49,184,20.5
2016,7,2,8,0,1.32,16.67,10,185,20.5
2016,7,2,8,30,1.35,15.38,9.8,198,20.6
2016,7,2,9,0,1.21,16.67,9.4,183,20.6
2016,7,2,9,30,1.35,16.67,10.13,187,20.5
2016,7,2,10,0,1.21,16.67,9.76,192,20.5
2016,7,2,10,30,1.34,15.38,10.38,191,20.4
2016,7,2,11,0,1.2,14.29,9.85,198,20.4
2016,7,2,11,30,1.11,14.29,9.25,194,20.4
2016,7,2,12,0,1.23,15.38,10.32,197,20.4
2016,7,2,12,30,1.13,15.38,9.61,192,20.5
2016,7,2,13,0,1.19,15.38,9.82,198,20.4
2016,7,2,13,30,1.25,15.38,10.04,191,20.4
2016,7,2,14,0,1.12,15.38,9.37,184,20.4
2016,7,2,14,30,1.29,15.38,10.42,187,20.4
2016,7,2,15,0,1.1,14.29,9.37,187,20.4
2016,7,2,15,30,1.3,15.38,10.88,184,20.4
2016,7,2,16,0,1.02,15.38,9.41,201,20.4
2016,7,2,16,30,1.13,15.38,9.67,188,20.4
2016,7,2,17,0,1.23,15.38,10.1,188,20.4
2016,7,2,17,30,1.14,15.38,9.4,190,20.5
2016,7,2,18,0,1.16,15.38,9.72,184,20.6
2016,7,2,18,30,1.18,15.38,9.52,183,20.6
2016,7,2,19,0,1.07,14.29,9.28,181,20.8
2016,7,2,19,30,1.09,15.38,9.01,187,20.9
2016,7,2,20,0,1.2,15.38,9.44,184,21
2016,7,2,20,30,1.28,15.38,9.3,183,21
2016,7,2,21,0,1.2,15.38,8.65,181,21
2016,7,2,21,30,1.14,15.38,8.18,178,21.1
2016,7,2,22,30,1.27,15.38,9.08,180,21.2
2016,7,2,23,0,1.3,14.29,9.75,183,21.2
2016,7,2,23,30,1.11,15.38,9.26,178,21.1
2016,7,3,0,0,1.16,15.38,9.72,178,21.1
2016,7,3,0,30,1.02,15.38,9.09,176,21.1
2016,7,3,1,30,1.16,15.38,9.96,183,21
2016,7,3,2,0,1.13,15.38,10.05,180,21
2016,7,3,2,30,1.06,15.38,9.54,184,20.9
2016,7,3,3,30,1.3,15.38,10.86,176,20.9
2016,7,3,4,0,1.06,15.38,9.79,188,20.9
2016,7,3,4,30,1.12,15.38,10.09,188,20.9
2016,7,3,5,0,0.93,15.38,9.27,190,20.9
2016,7,3,5,30,1.16,15.38,10.85,184,20.9
2016,7,3,6,0,1,15.38,9.95,187,20.9
2016,7,3,6,30,1.28,15.38,11.24,187,20.9
2016,7,3,7,0,1.06,14.29,10.09,198,20.9
2016,7,3,7,30,1.09,15.38,10.28,188,21
2016,7,3,8,30,1.13,14.29,10.41,195,21.2
2016,7,3,9,0,1.08,15.38,10,195,21.4
2016,7,3,10,0,1.12,14.29,10.33,184,21.6
2016,7,3,10,30,1.06,15.38,10.2,192,21.6
2016,7,3,11,0,0.97,14.29,9.47,194,21.5
2016,7,3,11,30,1.19,15.38,10.73,195,21.5
2016,7,3,12,0,1.3,15.38,10.88,190,21.5
2016,7,3,12,30,1.06,15.38,9.66,180,21.6
2016,7,3,13,0,1.28,15.38,10.9,190,21.6
2016,7,3,13,30,1.05,15.38,9.76,191,21.6
2016,7,3,14,0,1.19,15.38,10.29,185,21.6
2016,7,3,15,0,1.23,15.38,10.9,181,21.5
2016,7,3,15,30,0.99,15.38,9.5,183,21.4
2016,7,3,16,0,1.02,15.38,10.12,180,21.4
2016,7,3,17,30,0.94,15.38,9.53,181,21.3
2016,7,3,18,0,1.12,15.38,10.53,188,21.3
2016,7,3,19,0,0.99,14.29,9.82,192,21.7
2016,7,3,19,30,1.04,15.38,10.07,187,21.8
2016,7,3,20,0,1.01,15.38,9.59,180,21.9
2016,7,3,20,30,1.04,14.29,9.71,187,21.9
2016,7,3,21,0,1.06,15.38,9.48,177,22
2016,7,3,22,0,1.01,14.29,8.81,190,22.1
2016,7,3,22,30,1.13,15.38,9.33,177,22.1
2016,7,3,23,0,1.14,15.38,9.2,181,22.1
2016,7,4,0,0,1.15,14.29,9.24,188,22.1
2016,7,4,0,30,1.16,15.38,9.02,184,22.1
2016,7,4,1,0,1.09,14.29,9.11,183,22
2016,7,4,1,30,0.99,14.29,8.99,188,22
2016,7,4,2,0,0.91,14.29,8.72,180,21.9
2016,7,4,3,0,1.09,16.67,10.54,178,21.7
2016,7,4,3,30,1.01,15.38,10.37,184,21.7
2016,7,4,4,0,0.95,14.29,9.94,183,21.6
2016,7,4,5,0,1.08,16.67,10.99,184,21.5
2016,7,4,5,30,1.08,16.67,10.88,187,21.5
2016,7,4,6,0,1.12,16.67,11.3,184,21.6
2016,7,4,6,30,0.95,15.38,10.42,184,21.8
2016,7,4,7,0,1.04,14.29,10.88,190,21.9
2016,7,4,7,30,1.16,16.67,11.41,190,22
2016,7,4,8,0,0.97,16.67,10.12,187,22.1
2016,7,4,8,30,1.07,14.29,10.39,195,22.1
2016,7,4,9,0,0.93,14.29,8.9,201,22.1
2016,7,4,9,30,1.15,15.38,10.22,190,22.1
2016,7,4,10,0,1.22,14.29,10.51,195,22.1
2016,7,4,10,30,1.18,14.29,10.17,190,22.1
2016,7,4,11,0,1.24,15.38,10.63,183,22.1
2016,7,4,11,30,1.3,14.29,10.97,191,22.1
2016,7,4,12,0,1.15,15.38,10.58,187,22.1
2016,7,4,12,30,1.26,14.29,11.15,185,22.1
2016,7,4,13,0,1.1,16.67,10.52,183,22.1
2016,7,4,13,30,1.23,16.67,11.4,187,22.1
2016,7,4,14,0,1.11,14.29,10.86,192,22.1
2016,7,4,14,30,1.12,14.29,10.92,192,22
2016,7,4,15,0,1.05,15.38,10.45,177,22
2016,7,4,15,30,1.02,14.29,9.78,184,22
2016,7,4,16,0,1.23,16.67,11.12,176,22
2016,7,4,17,0,1.12,16.67,10.74,176,22.1
2016,7,4,17,30,1.07,15.38,10.31,177,22.1
2016,7,4,18,0,1.11,14.29,10.41,176,22.1
2016,7,4,18,30,1.18,14.29,10.25,178,22.2
2016,7,4,19,0,0.98,15.38,9.44,178,22.3
2016,7,4,19,30,1.21,15.38,10.06,178,22.4
2016,7,4,20,0,1.22,15.38,9.98,180,22.3
2016,7,4,21,30,1.03,14.29,7.07,171,22.5
2016,7,4,22,0,1.16,15.38,7.91,169,22.5
2016,7,4,23,0,1.19,15.38,8.01,178,22.5
2016,7,4,23,30,1.17,15.38,7.75,181,22.5
2016,7,5,0,0,1.28,15.38,8.41,181,22.5
2016,7,5,0,30,1.09,15.38,6.59,184,22.5
2016,7,5,1,0,1.16,15.38,7,184,22.5
2016,7,5,1,30,1.21,15.38,7.42,184,22.5
2016,7,5,2,0,1.27,15.38,7.51,178,22.5
2016,7,5,2,30,1.19,15.38,7.28,177,22.5
2016,7,5,3,0,1.19,14.29,7.13,177,22.5
