idCollectionEvent,PROJECT,SOURCE,SAMPLE_DATETIME,STATION,WATER_BODY,CBSEG_2003,SONDE,LATITUDE,LONGITUDE,DEPTH,LAYER,TOTAL_DEPTH,TOTAL_DEPTH_UNITS,TOTAL_DEPTH_A,BATT,BATT_A,WTEMP,WTEMP_UNITS,WTEMP_A,WTEMP_QUALIFIER,WTEMP_METHOD,SPCOND,SPCOND_UNITS,SPCOND_A,SPCOND_QUALIFIER,SPCOND_METHOD,SALINITY,SALINITY_UNITS,SALINITY_A,SALINITY_QUALIFIER,SALINITY_METHOD,DO_SAT,DO_SAT_UNITS,DO_SAT_A,DO_SAT_QUALIFIER,DO_SAT_METHOD,DO,DO_UNITS,DO_A,DO_QUALIFIER,DO_METHOD,PH,PH_UNITS,PH_A,PH_QUALIFIER,PH_METHOD,TURB_NTU,TURB_NTU_UNITS,TURB_NTU_A,TURB_NTU_QUALIFIER,TURB_NTU_METHOD,FLUOR,FLUOR_UNITS,FLUOR_A,FLUOR_QUALIFIER,FLUOR_METHOD,TCHL_PRE_CAL,TCHL_PRE_CAL_UNITS,TCHL_PRE_CAL_A,TCHL_PRE_CAL_QUALIFIER,TCHL_PRE_CAL_METHOD,CHLA,CHLA_UNITS,CHLA_A,CHLA_QUALIFIER,CHLA_METHOD,BGA_PE,BGA_PE_UNITS,BGA_PE_A,BGA_PE_QUALIFIER,BGA_PE_METHOD,BGA_PE_RFU,BGA_PE_RFU_UNITS,BGA_PE_RFU_A,BGA_PE_RFU_QUALIFIER,BGA_PE_RFU_METHOD,COMMENTS
8695,CMON,VIMS,8/12/2016 9:00:00 AM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,0.8630,M,,11.8000,,29.1100,DEG C,,,F01,34581.0000,UMHOS/CM,,,F01,21.6300,PPT,,,F01,118.7000,PCT,,,F04,8.0800,MG/L,,,F04,8.3100,SU,,,F01,5.3000,NTU,,,F01,5.1000,%FS,,,F01,19.7000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 9:15:00 AM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,0.8430,M,,11.8000,,29.1600,DEG C,,,F01,34523.0000,UMHOS/CM,,,F01,21.5900,PPT,,,F01,129.7000,PCT,,,F04,8.8300,MG/L,,,F04,8.3800,SU,,,F01,4.9000,NTU,,,F01,7.3000,%FS,,,F01,28.1000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 9:30:00 AM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,0.8400,M,,11.8000,,29.2400,DEG C,,,F01,34497.0000,UMHOS/CM,,,F01,21.5700,PPT,,,F01,151.3000,PCT,,,F04,10.2900,MG/L,,,F04,8.4800,SU,,,F01,5.0000,NTU,,,F01,13.2000,%FS,,,F01,50.6000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 9:45:00 AM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,0.8290,M,,11.8000,,29.3400,DEG C,,,F01,34492.0000,UMHOS/CM,,,F01,21.5700,PPT,,,F01,161.4000,PCT,,,F04,10.9600,MG/L,,,F04,8.5100,SU,,,F01,4.7000,NTU,,,F01,15.7000,%FS,,,F01,60.4000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 10:00:00 AM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,0.8300,M,,11.9000,,29.5000,DEG C,,,F01,34382.0000,UMHOS/CM,,,F01,21.4900,PPT,,,F01,177.5000,PCT,,,F04,12.0200,MG/L,,,F04,8.5700,SU,,,F01,4.0000,NTU,,,F01,9.3000,%FS,,,F01,35.7000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 10:15:00 AM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,0.8210,M,,11.8000,,29.6800,DEG C,,,F01,34263.0000,UMHOS/CM,,,F01,21.4000,PPT,,,F01,187.9000,PCT,,,F04,12.7000,MG/L,,,F04,8.6100,SU,,,F01,3.5000,NTU,,,F01,10.9000,%FS,,,F01,41.9000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 10:30:00 AM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,0.8350,M,,11.8000,,29.8800,DEG C,,,F01,34257.0000,UMHOS/CM,,,F01,21.3900,PPT,,,F01,204.5000,PCT,,,F04,13.7700,MG/L,,,F04,8.6500,SU,,,F01,4.2000,NTU,,,F01,17.3000,%FS,,,F01,66.5000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 10:45:00 AM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,0.8530,M,,11.8000,,30.1200,DEG C,,,F01,34273.0000,UMHOS/CM,,,F01,21.4000,PPT,,,F01,229.4000,PCT,,,F04,15.3900,MG/L,,,F04,8.7000,SU,,,F01,7.3000,NTU,,,F01,38.7000,%FS,,,F01,149.1000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 11:00:00 AM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,0.8760,M,,11.8000,,30.2100,DEG C,,,F01,34101.0000,UMHOS/CM,,,F01,21.2800,PPT,,,F01,224.1000,PCT,,,F04,15.0200,MG/L,,,F04,8.6800,SU,,,F01,5.4000,NTU,,,F01,18.0000,%FS,,,F01,69.4000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 11:15:00 AM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,0.9000,M,,11.8000,,30.3200,DEG C,,,F01,33988.0000,UMHOS/CM,,,F01,21.1900,PPT,,,F01,207.8000,PCT,,,F04,13.9100,MG/L,,,F04,8.6100,SU,,,F01,5.1000,NTU,,,F01,11.5000,%FS,,,F01,44.3000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 11:30:00 AM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,0.9260,M,,11.8000,,30.3700,DEG C,,,F01,33880.0000,UMHOS/CM,,,F01,21.1200,PPT,,,F01,195.9000,PCT,,,F04,13.1100,MG/L,,,F04,8.5800,SU,,,F01,4.7000,NTU,,,F01,7.1000,%FS,,,F01,27.4000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 11:45:00 AM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,0.9590,M,,11.8000,,30.4000,DEG C,,,F01,33725.0000,UMHOS/CM,,,F01,21.0100,PPT,,,F01,190.3000,PCT,,,F04,12.7300,MG/L,,,F04,8.5600,SU,,,F01,4.3000,NTU,,,F01,6.4000,%FS,,,F01,24.8000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 12:00:00 PM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,1.0010,M,,11.8000,,30.3900,DEG C,,,F01,33767.0000,UMHOS/CM,,,F01,21.0400,PPT,,,F01,189.5000,PCT,,,F04,12.6800,MG/L,,,F04,8.5500,SU,,,F01,4.5000,NTU,,,F01,6.7000,%FS,,,F01,25.6000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 12:15:00 PM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,1.0330,M,,11.8000,,30.3900,DEG C,,,F01,34009.0000,UMHOS/CM,,,F01,21.2100,PPT,,,F01,169.1000,PCT,,,F04,11.3000,MG/L,,,F04,8.4600,SU,,,F01,4.6000,NTU,,,F01,3.8000,%FS,,,F01,14.7000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 12:30:00 PM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,1.0570,M,,11.8000,,30.3000,DEG C,,,F01,34431.0000,UMHOS/CM,,,F01,21.5000,PPT,,,F01,145.1000,PCT,,,F04,9.7000,MG/L,,,F04,8.3600,SU,,,F01,5.0000,NTU,,,F01,2.2000,%FS,,,F01,8.4000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 12:45:00 PM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,1.1060,M,,11.8000,,30.1400,DEG C,,,F01,34508.0000,UMHOS/CM,,,F01,21.5600,PPT,,,F01,131.1000,PCT,,,F04,8.7900,MG/L,,,F04,8.2800,SU,,,F01,5.9000,NTU,,,F01,2.0000,%FS,,,F01,7.6000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 1:00:00 PM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,1.1330,M,,11.8000,,30.1000,DEG C,,,F01,34522.0000,UMHOS/CM,,,F01,21.5700,PPT,,,F01,131.3000,PCT,,,F04,8.8000,MG/L,,,F04,8.2800,SU,,,F01,4.8000,NTU,,,F01,1.9000,%FS,,,F01,7.4000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 1:15:00 PM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,1.1720,M,,11.8000,,30.1500,DEG C,,,F01,34508.0000,UMHOS/CM,,,F01,21.5600,PPT,,,F01,136.8000,PCT,,,F04,9.1600,MG/L,,,F04,8.3000,SU,,,F01,5.1000,NTU,,,F01,2.7000,%FS,,,F01,10.4000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 1:30:00 PM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,1.2090,M,,11.8000,,30.1300,DEG C,,,F01,34741.0000,UMHOS/CM,,,F01,21.7200,PPT,,,F01,127.5000,PCT,,,F04,8.5400,MG/L,,,F04,8.2400,SU,,,F01,5.4000,NTU,,,F01,2.5000,%FS,,,F01,9.6000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 1:45:00 PM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,1.2440,M,,11.8000,,30.0000,DEG C,,,F01,34812.0000,UMHOS/CM,,,F01,21.7700,PPT,,,F01,115.7000,PCT,,,F04,7.7600,MG/L,,,F04,8.1700,SU,,,F01,4.8000,NTU,,,F01,1.7000,%FS,,,F01,6.7000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 2:00:00 PM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,1.2780,M,,11.9000,,29.9700,DEG C,,,F01,34802.0000,UMHOS/CM,,,F01,21.7700,PPT,,,F01,116.0000,PCT,,,F04,7.7900,MG/L,,,F04,8.1700,SU,,,F01,4.0000,NTU,,,F01,1.7000,%FS,,,F01,6.4000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 2:15:00 PM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,1.3000,M,,11.8000,,29.9600,DEG C,,,F01,34804.0000,UMHOS/CM,,,F01,21.7700,PPT,,,F01,117.1000,PCT,,,F04,7.8600,MG/L,,,F04,8.1800,SU,,,F01,4.3000,NTU,,,F01,1.4000,%FS,,,F01,5.2000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 2:30:00 PM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,1.3200,M,,11.8000,,29.9500,DEG C,,,F01,34803.0000,UMHOS/CM,,,F01,21.7700,PPT,,,F01,116.6000,PCT,,,F04,7.8300,MG/L,,,F04,8.1800,SU,,,F01,3.9000,NTU,,,F01,1.6000,%FS,,,F01,6.0000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 2:45:00 PM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,1.3580,M,,11.8000,,29.9400,DEG C,,,F01,34805.0000,UMHOS/CM,,,F01,21.7700,PPT,,,F01,117.2000,PCT,,,F04,7.8700,MG/L,,,F04,8.1800,SU,,,F01,4.0000,NTU,,,F01,1.6000,%FS,,,F01,6.0000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 3:00:00 PM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,1.3710,M,,11.9000,,29.9300,DEG C,,,F01,34803.0000,UMHOS/CM,,,F01,21.7700,PPT,,,F01,119.1000,PCT,,,F04,8.0000,MG/L,,,F04,8.1900,SU,,,F01,3.8000,NTU,,,F01,1.5000,%FS,,,F01,5.6000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 3:15:00 PM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,1.3970,M,,11.9000,,29.8900,DEG C,,,F01,34801.0000,UMHOS/CM,,,F01,21.7700,PPT,,,F01,117.3000,PCT,,,F04,7.8900,MG/L,,,F04,8.1800,SU,,,F01,4.2000,NTU,,,F01,1.5000,%FS,,,F01,5.8000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 3:30:00 PM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,1.3980,M,,11.8000,,29.8800,DEG C,,,F01,34806.0000,UMHOS/CM,,,F01,21.7700,PPT,,,F01,116.7000,PCT,,,F04,7.8400,MG/L,,,F04,8.1700,SU,,,F01,4.7000,NTU,,,F01,1.7000,%FS,,,F01,6.5000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 3:45:00 PM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,1.4010,M,,11.8000,,29.8700,DEG C,,,F01,34803.0000,UMHOS/CM,,,F01,21.7700,PPT,,,F01,116.2000,PCT,,,F04,7.8100,MG/L,,,F04,8.1700,SU,,,F01,7.6000,NTU,,,F01,1.8000,%FS,,,F01,6.9000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 4:00:00 PM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,1.4030,M,,11.8000,,29.8700,DEG C,,,F01,34794.0000,UMHOS/CM,,,F01,21.7600,PPT,,,F01,115.8000,PCT,,,F04,7.7900,MG/L,,,F04,8.1700,SU,,,F01,16.2000,NTU,,,F01,1.9000,%FS,,,F01,7.5000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 4:15:00 PM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,1.3940,M,,11.8000,,29.8600,DEG C,,,F01,34784.0000,UMHOS/CM,,,F01,21.7600,PPT,,,F01,116.3000,PCT,,,F04,7.8200,MG/L,,,F04,8.1800,SU,,,F01,4.4000,NTU,,,F01,1.8000,%FS,,,F01,6.9000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 4:30:00 PM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,1.3940,M,,11.9000,,29.8300,DEG C,,,F01,34779.0000,UMHOS/CM,,,F01,21.7500,PPT,,,F01,116.0000,PCT,,,F04,7.8100,MG/L,,,F04,8.1800,SU,,,F01,4.3000,NTU,,,F01,1.8000,%FS,,,F01,6.8000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 4:45:00 PM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,1.3990,M,,11.8000,,29.8100,DEG C,,,F01,34778.0000,UMHOS/CM,,,F01,21.7500,PPT,,,F01,115.6000,PCT,,,F04,7.7800,MG/L,,,F04,8.1700,SU,,,F01,4.7000,NTU,,,F01,1.8000,%FS,,,F01,6.8000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 5:00:00 PM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,1.3840,M,,11.8000,,29.7900,DEG C,,,F01,34776.0000,UMHOS/CM,,,F01,21.7500,PPT,,,F01,115.0000,PCT,,,F04,7.7400,MG/L,,,F04,8.1700,SU,,,F01,4.8000,NTU,,,F01,1.8000,%FS,,,F01,7.0000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 5:15:00 PM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,1.3690,M,,11.9000,,29.8600,DEG C,,,F01,34747.0000,UMHOS/CM,,,F01,21.7300,PPT,,,F01,116.2000,PCT,,,F04,7.8100,MG/L,,,F04,8.1900,SU,,,F01,4.7000,NTU,,,F01,1.7000,%FS,,,F01,6.4000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 5:30:00 PM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,1.3600,M,,11.8000,,29.9400,DEG C,,,F01,34679.0000,UMHOS/CM,,,F01,21.6800,PPT,,,F01,119.2000,PCT,,,F04,8.0100,MG/L,,,F04,8.2200,SU,,,F01,4.6000,NTU,,,F01,1.6000,%FS,,,F01,6.2000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 5:45:00 PM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,1.3370,M,,11.7000,,29.9800,DEG C,,,F01,34641.0000,UMHOS/CM,,,F01,21.6500,PPT,,,F01,121.5000,PCT,,,F04,8.1600,MG/L,,,F04,8.2400,SU,,,F01,4.2000,NTU,,,F01,1.7000,%FS,,,F01,6.7000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 6:00:00 PM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,1.3070,M,,11.8000,,29.9700,DEG C,,,F01,34625.0000,UMHOS/CM,,,F01,21.6400,PPT,,,F01,121.8000,PCT,,,F04,8.1800,MG/L,,,F04,8.2400,SU,,,F01,4.0000,NTU,,,F01,1.8000,%FS,,,F01,6.9000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 6:15:00 PM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,1.2940,M,,11.8000,,29.9700,DEG C,,,F01,34617.0000,UMHOS/CM,,,F01,21.6400,PPT,,,F01,121.1000,PCT,,,F04,8.1400,MG/L,,,F04,8.2400,SU,,,F01,4.5000,NTU,,,F01,1.5000,%FS,,,F01,5.9000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 6:30:00 PM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,1.2710,M,,11.8000,,29.9600,DEG C,,,F01,34606.0000,UMHOS/CM,,,F01,21.6300,PPT,,,F01,121.0000,PCT,,,F04,8.1300,MG/L,,,F04,8.2400,SU,,,F01,14.6000,NTU,,,F01,1.6000,%FS,,,F01,6.2000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 6:45:00 PM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,1.2420,M,,11.8000,,29.9400,DEG C,,,F01,34601.0000,UMHOS/CM,,,F01,21.6300,PPT,,,F01,121.1000,PCT,,,F04,8.1400,MG/L,,,F04,8.2400,SU,,,F01,4.7000,NTU,,,F01,1.5000,%FS,,,F01,5.8000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 7:00:00 PM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,1.2140,M,,11.9000,,29.9200,DEG C,,,F01,34596.0000,UMHOS/CM,,,F01,21.6200,PPT,,,F01,120.2000,PCT,,,F04,8.0800,MG/L,,,F04,8.2400,SU,,,F01,4.3000,NTU,,,F01,1.6000,%FS,,,F01,6.1000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 7:15:00 PM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,1.1870,M,,11.8000,,29.8900,DEG C,,,F01,34600.0000,UMHOS/CM,,,F01,21.6300,PPT,,,F01,119.3000,PCT,,,F04,8.0200,MG/L,,,F04,8.2300,SU,,,F01,4.6000,NTU,,,F01,1.5000,%FS,,,F01,5.7000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 7:30:00 PM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,1.1500,M,,11.8000,,29.8600,DEG C,,,F01,34617.0000,UMHOS/CM,,,F01,21.6400,PPT,,,F01,116.5000,PCT,,,F04,7.8400,MG/L,,,F04,8.2200,SU,,,F01,5.3000,NTU,,,F01,1.4000,%FS,,,F01,5.5000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 7:45:00 PM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,1.1150,M,,11.8000,,29.8100,DEG C,,,F01,34661.0000,UMHOS/CM,,,F01,21.6700,PPT,,,F01,112.9000,PCT,,,F04,7.6000,MG/L,,,F04,8.2000,SU,,,F01,5.9000,NTU,,,F01,1.6000,%FS,,,F01,6.2000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 8:00:00 PM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,1.0820,M,,11.9000,,29.7300,DEG C,,,F01,34705.0000,UMHOS/CM,,,F01,21.7000,PPT,,,F01,109.5000,PCT,,,F04,7.3800,MG/L,,,F04,8.1800,SU,,,F01,6.7000,NTU,,,F01,1.6000,%FS,,,F01,6.0000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 8:15:00 PM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,1.0450,M,,11.8000,,29.6800,DEG C,,,F01,34709.0000,UMHOS/CM,,,F01,21.7100,PPT,,,F01,107.5000,PCT,,,F04,7.2500,MG/L,,,F04,8.1600,SU,,,F01,5.6000,NTU,,,F01,1.7000,%FS,,,F01,6.4000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 8:30:00 PM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,1.0060,M,,11.7000,,29.6800,DEG C,,,F01,34692.0000,UMHOS/CM,,,F01,21.7000,PPT,,,F01,106.4000,PCT,,,F04,7.1800,MG/L,,,F04,8.1600,SU,,,F01,5.4000,NTU,,,F01,1.7000,%FS,,,F01,6.4000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 8:45:00 PM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,0.9630,M,,11.8000,,29.6700,DEG C,,,F01,34680.0000,UMHOS/CM,,,F01,21.6900,PPT,,,F01,105.1000,PCT,,,F04,7.0900,MG/L,,,F04,8.1500,SU,,,F01,6.6000,NTU,,,F01,1.6000,%FS,,,F01,6.0000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 9:00:00 PM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,0.9360,M,,11.8000,,29.6600,DEG C,,,F01,34638.0000,UMHOS/CM,,,F01,21.6600,PPT,,,F01,107.8000,PCT,,,F04,7.2700,MG/L,,,F04,8.1700,SU,,,F01,5.4000,NTU,,,F01,1.6000,%FS,,,F01,6.0000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 9:15:00 PM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,0.9060,M,,11.8000,,29.6600,DEG C,,,F01,34604.0000,UMHOS/CM,,,F01,21.6400,PPT,,,F01,107.7000,PCT,,,F04,7.2700,MG/L,,,F04,8.1800,SU,,,F01,5.1000,NTU,,,F01,1.6000,%FS,,,F01,6.2000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
