Date (MM/DD/YYYY),Time (HH:MM:SS),Time (Fract. Sec),Site Name,Fault Code,Battery V,Cable Pwr V,Turbidity FNU,TSS mg/L,ODO % sat,ODO mg/L,pH,pH mV,Temp °C,Cond µS/cm,SpCond µS/cm,Sal psu,nLF Cond µS/cm,TDS mg/L,Chlorophyll RFU,Chlorophyll µg/L,BGA-PE RFU,BGA-PE µg/L,fDOM RFU,fDOM QSU,Press psi a,Depth m
16-09-22,6:35:49,0,Default Site,0,5.8,13,0.64,0,106.4,6.8,8.09,-107.4,29.016,55056.9,51134.4,33.46,50704.5,33237,0.26,1.14,0.16,0.92,0.68,2.03,1.124,0.767
16-09-22,6:41:49,0,Default Site,0,5.8,13,0.7,0,106.6,6.81,8.09,-107.3,29.046,55166.2,51209.3,33.52,50775.5,33286,0.37,1.68,0.28,1.37,0.6,1.78,1.122,0.766
16-09-22,6:47:49,0,Default Site,0,5.8,12.9,0.93,0,106.2,6.78,8.09,-107.3,29.105,55195.8,51183,33.49,50742.7,33269,0.5,2.37,0.54,2.26,0.68,2.02,1.118,0.764
16-09-22,6:53:49,0,Default Site,0,5.8,13,1.21,0,107.1,6.84,8.1,-107.6,29.061,55140.7,51171.6,33.49,50736.4,33262,0.39,1.81,0.31,1.48,0.6,1.78,1.114,0.76
16-09-22,6:59:49,0,Default Site,0,5.8,13,0.84,0,107.1,6.84,8.1,-107.4,29.046,55110.1,51156.4,33.48,50723,33252,0.61,2.92,0.48,2.07,0.63,1.87,1.123,0.767
16-09-22,7:05:49,0,Default Site,0,5.8,12.9,0.59,0,106.9,6.83,8.1,-107.4,29.046,55132.1,51177.4,33.49,50743.9,33265,0.35,1.58,0.64,2.62,0.6,1.79,1.127,0.769
16-09-22,7:11:49,0,Default Site,0,5.8,14.6,1.06,0,107.7,6.88,8.1,-107.6,29.067,55161.2,51185.2,33.5,50749.2,33270,0.66,3.15,0.57,2.38,0.61,1.82,1.138,0.777
16-09-22,7:17:49,0,Default Site,0,5.8,12.9,0.84,0,107.1,6.83,8.1,-107.5,29.088,55232.6,51232.1,33.53,50793.2,33301,0.49,2.31,0.13,0.83,0.56,1.67,1.149,0.784
16-09-22,7:23:49,0,Default Site,0,5.8,12.9,0.68,0,106.4,6.79,8.09,-107.3,29.106,55219.2,51203.6,33.51,50763,33282,0.5,2.35,0.34,1.57,0.6,1.79,1.15,0.786
16-09-22,7:29:49,0,Default Site,0,5.8,12.9,0.59,0,108.2,6.9,8.1,-107.7,29.084,55159,51167.3,33.48,50729.4,33259,0.42,1.94,0.27,1.33,0.59,1.76,1.149,0.784
16-09-22,7:35:49,0,Default Site,0,5.8,12.5,0.59,0,108.8,6.94,8.1,-107.8,29.088,55148.1,51154,33.47,50715.9,33250,0.5,2.37,0.26,1.28,0.56,1.66,1.15,0.785
16-09-22,7:41:49,0,Default Site,0,5.8,12.9,0.49,0,107.5,6.85,8.1,-107.5,29.137,55367.2,51312.9,33.59,50867.9,33353,0.49,2.3,0.34,1.58,0.53,1.57,1.153,0.787
16-09-22,7:47:49,0,Default Site,0,5.8,12.5,0.66,0,108.6,6.92,8.11,-108,29.15,55281.1,51220.9,33.52,50775.2,33294,0.28,1.27,0.1,0.71,0.61,1.81,1.154,0.788
16-09-22,7:53:49,0,Default Site,0,5.8,12.5,0.74,0,107.6,6.85,8.1,-107.6,29.206,55452.5,51329.4,33.6,50876.4,33364,0.68,3.26,0.65,2.67,0.52,1.56,1.155,0.789
16-09-22,7:59:49,0,Default Site,0,5.8,12.5,1.14,0,108.8,6.92,8.1,-107.8,29.245,55563.8,51396.9,33.65,50938.9,33408,0.68,3.27,0.43,1.88,0.52,1.56,1.155,0.789
16-09-22,8:05:49,0,Default Site,0,5.8,12.5,0.71,0,108.3,6.89,8.1,-107.8,29.256,55564,51386.8,33.64,50927.6,33401,0.57,2.68,0.23,1.19,0.46,1.38,1.155,0.789
16-09-22,8:11:49,0,Default Site,0,5.8,12.5,0.6,0,111.5,7.1,8.11,-108.5,29.238,55442.5,51290.5,33.57,50834.2,33339,0.52,2.45,0.31,1.48,0.54,1.6,1.161,0.793
16-09-22,8:17:49,0,Default Site,0,5.8,12.5,0.63,0,109.3,6.95,8.1,-108,29.266,55571.9,51384.9,33.64,50924.6,33400,0.39,1.8,0.2,1.08,0.48,1.43,1.163,0.794
16-09-22,8:23:49,0,Default Site,0,5.8,12.4,0.52,0,107.8,6.85,8.1,-107.7,29.297,55697.5,51472.6,33.7,51007.9,33457,0.36,1.63,0.06,0.59,0.46,1.38,1.168,0.798
16-09-22,8:29:49,0,Default Site,0,5.8,12.4,0.37,0,107.4,6.82,8.1,-107.6,29.32,55743.9,51495.2,33.72,51027.7,33472,0.39,1.81,-0.08,0.09,0.4,1.2,1.177,0.804
16-09-22,8:35:49,0,Default Site,0,5.8,12.4,0.55,0,107.4,6.82,8.1,-107.6,29.329,55756.2,51498,33.72,51029.4,33474,0.29,1.27,-0.11,0,0.45,1.32,1.183,0.808
16-09-22,8:41:49,0,Default Site,0,5.8,12.4,0.47,0,106.7,6.77,8.1,-107.5,29.354,55802.3,51518.1,33.73,51046.5,33487,0.3,1.36,-0.02,0.29,0.44,1.3,1.182,0.807
16-09-22,8:47:49,0,Default Site,0,5.8,12.4,0.55,0,106.6,6.76,8.09,-107.4,29.37,55839,51537.7,33.75,51064.1,33499,0.57,2.73,0.39,1.74,0.46,1.37,1.196,0.817
16-09-22,8:53:49,0,Default Site,0,5.8,12.4,0.4,0,106.7,6.76,8.09,-107.4,29.403,55916.5,51578.5,33.78,51100.7,33526,0.33,1.47,0.16,0.95,0.44,1.32,1.196,0.817
16-09-22,8:59:49,0,Default Site,0,5.8,12.4,0.62,0,107.8,6.84,8.1,-107.6,29.368,55751.5,51458.6,33.69,50986,33448,0.5,2.37,0.11,0.75,0.48,1.43,1.208,0.826
16-09-22,9:05:49,0,Default Site,0,5.8,12.4,0.73,0,107.9,6.85,8.1,-107.7,29.385,55816.9,51503.6,33.72,51028.6,33477,0.29,1.27,-0.01,0.35,0.45,1.33,1.223,0.836
16-09-22,9:11:49,0,Default Site,0,5.8,12.4,1.16,0,108.1,6.86,8.1,-107.8,29.403,55869.6,51535.7,33.74,51058.4,33498,0.28,1.22,-0.05,0.19,0.44,1.32,1.232,0.842
16-09-22,9:17:49,0,Default Site,0,5.8,12.4,0.69,0,108,6.84,8.1,-107.7,29.431,55918,51554.7,33.76,51073.9,33511,0.52,2.44,0.15,0.92,0.43,1.28,1.242,0.849
16-09-22,9:23:49,0,Default Site,0,5.8,12.4,0.45,0,108.3,6.87,8.1,-107.9,29.432,55868.3,51508,33.72,51027.6,33480,0.32,1.44,-0.06,0.18,0.41,1.22,1.244,0.851
16-09-22,9:29:49,0,Default Site,0,5.8,12.4,0.43,0,108.1,6.85,8.1,-107.7,29.449,55917.4,51538,33.74,51055.4,33500,0.47,2.21,0.14,0.88,0.41,1.21,1.254,0.857
16-09-22,9:35:49,0,Default Site,0,5.8,12.5,0.84,0,107.2,6.79,8.09,-107.5,29.453,55957.6,51571.2,33.77,51087.8,33521,0.53,2.49,0.14,0.86,0.41,1.21,1.265,0.865
16-09-22,9:41:49,0,Default Site,0,5.8,12.5,0.56,0,107.5,6.81,8.1,-107.6,29.444,55992.6,51611.3,33.8,51128.5,33547,0.26,1.15,-0.09,0.07,0.4,1.18,1.274,0.871
16-09-22,9:47:49,0,Default Site,0,5.8,12.5,0.41,0,107.7,6.82,8.1,-107.6,29.44,55971.7,51595.9,33.79,51113.7,33537,0.41,1.88,0.22,1.16,0.38,1.14,1.286,0.879
16-09-22,9:53:49,0,Default Site,0,5.8,12.5,0.74,0,107.9,6.84,8.1,-107.6,29.447,56041.3,51654,33.83,51170.5,33575,0.2,0.83,-0.18,-0.25,0.38,1.14,1.296,0.886
16-09-22,9:59:49,0,Default Site,0,5.8,12.5,0.72,0,107.5,6.81,8.1,-107.5,29.456,55977.7,51587.1,33.78,51103.2,33532,0.44,2.02,0.35,1.62,0.42,1.26,1.311,0.897
16-09-22,10:05:49,0,Default Site,0,5.8,12.5,0.75,0,108.2,6.85,8.1,-107.7,29.448,56022.5,51635.9,33.82,51152.4,33563,0.36,1.63,0.12,0.81,0.41,1.23,1.328,0.908
16-09-22,10:11:49,0,Default Site,0,5.8,12.5,0.43,0,108.1,6.84,8.1,-107.7,29.479,56079.3,51660.1,33.83,51172.9,33579,0.29,1.28,-0.1,0.02,0.39,1.16,1.334,0.913
16-09-22,10:17:49,0,Default Site,0,5.8,12.5,0.48,0,107.7,6.81,8.1,-107.7,29.495,56282.5,51832.3,33.96,51341.5,33691,0.28,1.24,0.14,0.86,0.33,0.96,1.349,0.923
16-09-22,10:23:49,0,Default Site,0,5.8,12.5,0.54,0,108.5,6.85,8.1,-107.9,29.517,56398.2,51918.9,34.02,51424.9,33747,0.9,4.36,0.64,2.64,0.29,0.86,1.358,0.929
16-09-22,10:29:49,0,Default Site,0,5.8,12.5,0.69,0,107.9,6.82,8.1,-107.8,29.519,56431.9,51947.8,34.04,51453.1,33766,0.31,1.37,0.05,0.54,0.27,0.81,1.364,0.933
16-09-22,10:35:49,0,Default Site,0,5.8,12.5,0.54,0,107.8,6.81,8.1,-107.7,29.543,56449.2,51942.1,34.04,51444.7,33762,1.13,5.52,0.83,3.31,0.29,0.86,1.387,0.949
16-09-22,10:41:49,0,Default Site,0,5.8,12.5,1,0,107.2,6.77,8.1,-107.6,29.547,56465.3,51953.7,34.05,51455.9,33770,0.45,2.12,0,0.36,0.28,0.83,1.393,0.953
16-09-22,10:47:49,0,Default Site,0,5.8,12.5,0.29,0,107.2,6.77,8.1,-107.6,29.55,56472.5,51957.5,34.05,51459.3,33772,0.85,4.09,1.09,4.22,0.28,0.82,1.401,0.959
16-09-22,10:53:49,0,Default Site,0,5.8,12.5,0.46,0,106.7,6.74,8.09,-107.5,29.56,56487.7,51961.8,34.05,51462.3,33775,1.08,5.27,0.53,2.24,0.26,0.76,1.412,0.966
16-09-22,10:59:49,0,Default Site,0,5.8,12.5,0.6,0,106.5,6.72,8.1,-107.6,29.566,56454.9,51926.5,34.03,51426.7,33752,0.2,0.83,-0.24,-0.47,0.27,0.81,1.423,0.974
16-09-22,11:05:49,0,Default Site,0,5.8,12.5,0.48,0,108.6,6.85,8.1,-107.9,29.563,56519.8,51989.2,34.07,51489.2,33793,0.63,2.98,0.87,3.43,0.26,0.76,1.434,0.982
16-09-22,11:11:49,0,Default Site,0,5.8,12.4,0.31,0,110.3,6.96,8.11,-108.1,29.575,56615.5,52066.3,34.13,51564.1,33843,0.5,2.37,0.28,1.36,0.34,1,1.442,0.987
16-09-22,11:17:49,0,Default Site,0,5.8,12.4,0.59,0,109.2,6.89,8.1,-107.9,29.598,56619.1,52047.8,34.12,51543.1,33831,0.46,2.14,0.53,2.23,0.28,0.83,1.452,0.994
16-09-22,11:23:49,0,Default Site,0,5.8,12.5,0.34,0,109.7,6.92,8.1,-108,29.598,56632.2,52059.9,34.12,51555,33839,0.39,1.78,0.06,0.58,0.28,0.82,1.463,1.001
16-09-22,11:29:49,0,Default Site,0,5.8,12.4,1.31,0,108.7,6.86,8.1,-107.9,29.572,56581.3,52037.3,34.11,51535.7,33824,0.49,2.28,0.25,1.25,0.28,0.82,1.47,1.007
16-09-22,11:35:49,0,Default Site,0,5.8,12.3,0.58,0,108.7,6.86,8.1,-107.8,29.565,56597.3,52058.4,34.12,51557.4,33838,0.37,1.69,0.01,0.41,0.3,0.9,1.475,1.01
16-09-22,11:41:49,0,Default Site,0,5.8,12.2,0.69,0,108.4,6.84,8.1,-107.8,29.561,56613.9,52076.9,34.14,51576.2,33850,0.46,2.15,0.31,1.47,0.28,0.83,1.481,1.014
16-09-22,11:47:49,0,Default Site,0,5.8,12.2,0.39,0,107.5,6.78,8.1,-107.7,29.568,56597.6,52055.4,34.12,51554.1,33836,0.23,1.01,-0.23,-0.45,0.27,0.79,1.496,1.024
16-09-22,11:53:49,0,Default Site,0,5.8,12.2,0.33,0,107.9,6.81,8.1,-107.7,29.549,56585.1,52061.5,34.13,51562.3,33840,0.31,1.38,-0.09,0.07,0.27,0.79,1.5,1.027
16-09-22,11:59:49,0,Default Site,0,5.8,12.2,0.24,0,107.4,6.78,8.1,-107.6,29.554,56593.7,52064.7,34.13,51564.9,33842,0.37,1.68,0.36,1.65,0.27,0.8,1.5,1.027
16-09-22,12:05:49,0,Default Site,0,5.8,12.2,0.42,0,107.2,6.77,8.09,-107.4,29.555,56595,52065.4,34.13,51565.5,33842,0.42,1.94,0.08,0.66,0.27,0.81,1.509,1.033
16-09-22,12:11:49,0,Default Site,0,5.8,12.1,0.28,0,106.9,6.75,8.1,-107.5,29.558,56597.9,52065.1,34.13,51564.9,33842,0.66,3.16,0.43,1.87,0.27,0.79,1.519,1.04
16-09-22,12:17:49,0,Default Site,0,5.8,12.1,0.35,0,107.6,6.79,8.1,-107.5,29.557,56596.9,52065.6,34.13,51565.5,33843,0.3,1.33,-0.12,-0.05,0.27,0.79,1.526,1.045
16-09-22,12:23:49,0,Default Site,0,5.8,12.1,0.92,0,107.5,6.78,8.1,-107.6,29.558,56595.6,52063.6,34.13,51563.4,33841,0.45,2.09,0.14,0.86,0.31,0.91,1.531,1.048
16-09-22,12:29:49,0,Default Site,0,5.8,12,0.46,0,108,6.82,8.1,-107.7,29.555,56585.2,52056.8,34.12,51557,33837,0.41,1.89,0.18,1.02,0.28,0.83,1.533,1.05
16-09-22,12:35:49,0,Default Site,0,5.8,11.9,0.35,0,108,6.82,8.1,-107.7,29.556,56583.7,52054.4,34.12,51554.5,33835,0.68,3.24,0.37,1.67,0.27,0.81,1.546,1.059
16-09-22,12:41:49,0,Default Site,0,5.8,11.9,0.33,0,107.5,6.78,8.1,-107.6,29.56,56587.3,52053.2,34.12,51552.8,33835,0.34,1.52,0.19,1.03,0.25,0.75,1.549,1.061
16-09-22,12:47:49,0,Default Site,0,5.8,11.9,0.4,0,106.7,6.74,8.1,-107.9,29.572,56460.8,51926.3,34.03,51425.8,33752,0.29,1.3,0.01,0.42,0.25,0.73,1.553,1.063
16-09-22,12:53:49,0,Default Site,0,5.8,11.9,0.34,0,104.3,6.58,8.1,-107.5,29.617,56511,51931.2,34.03,51425.4,33755,0.28,1.23,-0.1,0.02,0.24,0.71,1.562,1.07
16-09-22,12:59:49,0,Default Site,0,5.8,11.9,0.43,0,104.9,6.62,8.09,-107.4,29.619,56484.3,51905.1,34.01,51399.3,33738,0.26,1.12,-0.13,-0.08,0.25,0.74,1.565,1.072
16-09-22,13:05:49,0,Default Site,0,5.8,11.9,0.47,0,106.8,6.75,8.1,-107.6,29.571,56491.5,51955.8,34.05,51455.2,33771,0.62,2.93,0.45,1.94,0.26,0.76,1.563,1.07
16-09-22,13:11:49,0,Default Site,0,5.8,11.9,0.42,0,106.6,6.73,8.1,-107.6,29.57,56486.9,51952.4,34.05,51451.9,33769,0.82,3.97,0.21,1.1,0.27,0.8,1.56,1.069
16-09-22,13:17:49,0,Default Site,0,5.8,11.9,0.68,0,105.9,6.69,8.1,-107.5,29.567,56507.3,51973.2,34.06,51472.7,33783,0.53,2.52,-0.06,0.15,0.27,0.79,1.563,1.071
16-09-22,13:23:49,0,Default Site,0,5.8,11.9,0.43,0,105.5,6.66,8.09,-107.4,29.567,56544.2,52007.4,34.09,51506.7,33805,0.56,2.64,0.3,1.45,0.28,0.83,1.571,1.076
16-09-22,13:29:49,0,Default Site,0,5.8,11.9,0.43,0,106,6.69,8.09,-107.4,29.562,56567.9,52033.9,34.11,51533.5,33822,0.49,2.31,0.59,2.45,0.28,0.82,1.568,1.074
16-09-22,13:35:49,0,Default Site,0,5.8,11.9,0.96,0,107.7,6.8,8.1,-107.6,29.566,56596.4,52056.3,34.12,51555.1,33837,0.75,3.59,0.48,2.07,0.27,0.81,1.566,1.073
16-09-22,13:41:49,0,Default Site,0,5.8,11.8,0.47,0,108.4,6.84,8.1,-107.7,29.571,56611.1,52065.9,34.13,51564.2,33843,0.47,2.2,0.44,1.93,0.28,0.84,1.573,1.077
16-09-22,13:47:49,0,Default Site,0,5.8,11.8,0.51,0,107.7,6.8,8.1,-107.7,29.564,56578.5,52041.4,34.11,51540.7,33827,0.62,2.93,0.11,0.77,0.26,0.78,1.572,1.077
16-09-22,13:53:49,0,Default Site,0,5.8,11.9,1.79,0,108.9,6.87,8.1,-108,29.605,56541,51969.5,34.06,51464.7,33780,1.01,4.9,0.97,3.79,0.27,0.81,1.566,1.073
16-09-22,13:59:49,0,Default Site,0,5.8,11.9,0.42,0,108.6,6.85,8.1,-107.9,29.595,56558.3,51994.7,34.08,51490.8,33797,0.55,2.61,0.28,1.36,0.32,0.96,1.563,1.071
16-09-22,14:05:49,0,Default Site,0,5.8,11.8,0.6,0,108.3,6.84,8.1,-107.8,29.591,56557.2,51998.1,34.08,51494.7,33799,0.85,4.13,0.91,3.57,0.31,0.93,1.557,1.066
16-09-22,14:11:49,0,Default Site,0,5.8,11.8,0.35,0,109.6,6.91,8.1,-108,29.598,56620.5,52049.1,34.12,51544.3,33832,0.87,4.21,0.46,1.98,0.36,1.07,1.552,1.063
16-09-22,14:17:49,0,Default Site,0,5.8,11.8,0.66,0,110.8,6.99,8.11,-108.1,29.614,56655.4,52067,34.13,51560.3,33844,0.53,2.5,0.56,2.36,0.39,1.15,1.545,1.058
16-09-22,14:23:49,0,Default Site,0,5.8,11.8,0.46,0,111.5,7.03,8.11,-108.3,29.623,56643.6,52047.8,34.11,51540.2,33831,0.63,3,0.59,2.46,0.5,1.48,1.537,1.052
16-09-22,14:29:49,0,Default Site,0,5.8,11.9,0.79,0,107,6.75,8.1,-107.6,29.634,56439.9,51850.3,33.97,51343.3,33703,0.88,4.28,0.83,3.29,0.37,1.09,1.526,1.045
16-09-22,14:35:49,0,Default Site,0,5.8,11.8,0.68,0,108.6,6.85,8.1,-107.7,29.62,56470.7,51892.1,34,51386.4,33730,0.86,4.16,0.64,2.65,0.31,0.93,1.518,1.04
16-09-22,14:41:49,0,Default Site,0,5.8,11.8,0.69,0,112.8,7.11,8.12,-108.7,29.628,56452.8,51867.5,33.98,51361,33714,0.83,4,0.84,3.34,0.39,1.15,1.502,1.029
16-09-22,14:47:49,0,Default Site,0,5.8,11.8,0.92,0,109.5,6.91,8.1,-107.9,29.636,56400.1,51812.3,33.94,51305.5,33678,0.58,2.77,0.44,1.92,0.42,1.25,1.488,1.019
16-09-22,14:53:49,0,Default Site,0,5.8,11.8,0.56,0,108.9,6.87,8.1,-107.9,29.64,56496.9,51897.7,34,51389.6,33734,0.91,4.43,0.59,2.46,0.38,1.12,1.485,1.017
16-09-22,14:59:49,0,Default Site,0,5.8,11.8,0.67,0,112.5,7.09,8.11,-108.5,29.668,56532.8,51905,34.01,51393.5,33738,0.91,4.39,0.82,3.27,0.45,1.34,1.471,1.007
16-09-22,15:05:49,0,Default Site,0,5.8,11.8,1.08,0,113.8,7.17,8.12,-108.8,29.724,56673.5,51983.8,34.06,51465.1,33789,0.71,3.4,0.58,2.43,0.47,1.4,1.455,0.996
16-09-22,15:11:49,0,Default Site,0,5.8,11.8,0.72,0,121.4,7.62,8.14,-110.1,29.893,56902.5,52038.9,34.1,51499.9,33825,0.76,3.65,0.83,3.28,0.66,1.98,1.438,0.984
16-09-22,15:17:49,0,Default Site,0,5.8,11.8,1.05,0,121.5,7.63,8.14,-110.2,29.924,56925.9,52032,34.09,51489.4,33821,1.96,9.68,3.51,12.74,0.73,2.17,1.417,0.97
16-09-22,15:23:49,0,Default Site,0,5.8,11.8,1.3,0,122.4,7.68,8.14,-110.3,29.932,56979.6,52074,34.12,51530.1,33848,1.56,7.7,2.22,8.21,0.75,2.24,1.4,0.958
16-09-22,15:29:49,0,Default Site,0,5.8,11.8,0.88,0,120.4,7.55,8.14,-109.8,29.938,56977.4,52067,34.12,51522.5,33844,0.72,3.48,0.78,3.1,0.81,2.43,1.376,0.941
16-09-22,15:35:49,0,Default Site,0,5.8,11.8,0.61,0,118.3,7.42,8.13,-109.4,29.918,56939.4,52050.3,34.11,51508.2,33833,0.74,3.53,0.69,2.8,0.81,2.43,1.358,0.929
16-09-22,15:41:49,0,Default Site,0,5.8,11.8,0.85,0,116.2,7.33,8.12,-109.1,29.716,56303,51650.3,33.82,51135.8,33573,0.93,4.5,1.07,4.15,0.71,2.12,1.35,0.923
16-09-22,15:47:49,0,Default Site,0,5.8,11.8,0.69,0,116.9,7.34,8.12,-108.9,29.846,56880.1,52061.7,34.12,51527.9,33840,0.78,3.75,0.73,2.96,0.76,2.28,1.345,0.92
16-09-22,15:53:49,0,Default Site,0,5.8,11.8,0.68,0,116,7.32,8.12,-109.1,29.706,56322.5,51677.6,33.84,51164,33590,0.66,3.14,0.81,3.21,0.78,2.33,1.332,0.911
16-09-22,15:59:49,0,Default Site,0,5.8,11.8,1.26,0,116.1,7.3,8.12,-108.9,29.796,56798.8,52032.7,34.1,51505.1,33821,0.46,2.15,0.43,1.89,0.76,2.28,1.313,0.898
16-09-22,16:05:49,0,Default Site,0,5.8,11.8,0.68,0,112.2,7.07,8.11,-108.4,29.724,56428.3,51758.1,33.9,51241.6,33643,1.12,5.47,0.84,3.33,0.71,2.13,1.297,0.887
16-09-22,16:11:49,0,Default Site,0,5.8,11.8,0.61,0,112.5,7.12,8.11,-108.5,29.56,56056.9,51565.6,33.76,51069.9,33518,0.75,3.58,0.56,2.33,0.57,1.69,1.288,0.881
16-09-22,16:17:49,0,Default Site,0,5.8,11.8,0.72,0,111.2,7.02,8.11,-108.2,29.61,56291.2,51736.1,33.88,51233,33628,0.86,4.15,0.59,2.46,0.53,1.58,1.284,0.878
16-09-22,16:23:49,0,Default Site,0,5.8,11.8,0.68,0,112.5,7.12,8.11,-108.5,29.562,56019.5,51529.7,33.73,51034.2,33494,0.67,3.21,0.55,2.3,0.6,1.8,1.262,0.863
16-09-22,16:29:49,0,Default Site,0,5.8,11.8,0.6,0,113.4,7.18,8.12,-108.6,29.536,55992.6,51528.3,33.73,51035.7,33493,0.57,2.7,0.37,1.69,0.69,2.06,1.245,0.851
16-09-22,16:35:49,0,Default Site,0,5.8,11.8,0.53,0,110.6,6.99,8.1,-107.8,29.589,56327.8,51788.4,33.92,51287.2,33662,0.62,2.95,0.47,2.03,0.62,1.86,1.238,0.846
16-09-22,16:41:49,0,Default Site,0,5.8,11.8,0.81,0,109,6.87,8.09,-107.5,29.643,56714.2,52094.1,34.15,51583.7,33861,0.64,3.06,0.58,2.41,0.63,1.86,1.224,0.836
16-09-22,16:47:49,0,Default Site,0,5.8,11.8,0.76,0,109.9,6.93,8.1,-107.8,29.613,56679.5,52089.8,34.15,51582.9,33858,0.53,2.51,0.37,1.66,0.52,1.54,1.203,0.822
16-09-22,16:53:49,0,Default Site,0,5.8,11.8,0.58,0,110,6.94,8.1,-107.9,29.611,56678.5,52090.6,34.15,51583.9,33859,0.49,2.3,0.43,1.89,0.56,1.67,1.193,0.815
16-09-22,16:59:49,0,Default Site,0,5.8,11.8,0.57,0,110.4,6.96,8.1,-107.9,29.627,56693.9,52090.5,34.15,51582,33859,0.56,2.64,0.52,2.2,0.62,1.85,1.174,0.802
16-09-22,17:05:49,0,Default Site,0,5.8,11.8,0.83,0,109.5,6.9,8.1,-107.8,29.637,56706.1,52092.9,34.15,51583.3,33860,0.58,2.74,0.54,2.29,0.64,1.92,1.167,0.797
16-09-22,17:11:49,0,Default Site,0,5.8,11.8,1.32,0,110.6,6.97,8.1,-107.7,29.671,56738.9,52092,34.15,51578.4,33860,0.8,3.84,0.75,3,0.67,1.99,1.154,0.788
16-09-22,17:17:49,0,Default Site,0,5.8,11.8,0.89,0,108.5,6.83,8.09,-107.3,29.677,56699.6,52049.8,34.11,51535.9,33832,0.78,3.76,0.88,3.49,0.73,2.17,1.14,0.778
16-09-22,17:23:49,0,Default Site,0,5.8,11.8,0.64,0,107.9,6.8,8.09,-107.3,29.696,56738.2,52067.8,34.13,51551.5,33844,0.89,4.3,1.05,4.06,0.77,2.31,1.128,0.77
16-09-22,17:29:49,0,Default Site,0,5.8,11.8,0.98,0,107.2,6.75,8.09,-107.1,29.721,56760,52065.4,34.12,51546.2,33843,0.78,3.76,1.14,4.37,0.82,2.44,1.114,0.76
16-09-22,17:35:49,0,Default Site,0,5.8,11.8,1.24,0,107.4,6.77,8.09,-107,29.679,56619.5,51975,34.06,51461.7,33784,0.89,4.29,1.18,4.54,0.92,2.76,1.115,0.761
16-09-22,17:41:49,0,Default Site,0,5.8,11.8,0.95,0,109.8,6.91,8.1,-107.6,29.722,56765.4,52069.4,34.13,51550.1,33845,0.63,3,0.91,3.59,0.93,2.78,1.1,0.75
16-09-22,17:47:49,0,Default Site,0,5.8,11.8,1.33,0,112.4,7.08,8.1,-108,29.682,56676.1,52024.2,34.09,51510,33816,0.67,3.22,0.9,3.54,0.86,2.56,1.095,0.747
16-09-22,17:53:49,0,Default Site,0,5.8,11.8,1.41,0,117.6,7.39,8.12,-109,29.777,56856.5,52102.9,34.15,51576.8,33867,0.64,3.03,0.95,3.71,0.91,2.73,1.088,0.742
16-09-22,17:59:49,0,Default Site,0,5.8,11.8,0.87,0,108.4,6.83,8.1,-107.6,29.706,56586.3,51919.4,34.02,51403.4,33748,0.83,4,1.25,4.77,1.05,3.14,1.072,0.731
16-09-22,18:05:49,0,Default Site,0,5.8,11.8,0.8,0,109.5,6.89,8.1,-107.6,29.735,56754.8,52047.8,34.11,51527.2,33831,0.76,3.68,0.89,3.51,0.91,2.72,1.058,0.722
16-09-22,18:11:49,0,Default Site,0,5.8,11.8,0.97,0,109.8,6.93,8.1,-107.7,29.644,56433.3,51835.9,33.96,51328,33693,0.75,3.62,0.73,2.96,0.79,2.36,1.046,0.713
16-09-22,18:17:49,0,Default Site,0,5.8,11.8,1.35,0,109.4,6.91,8.1,-107.7,29.636,56354.3,51770.2,33.91,51263.7,33651,0.64,3.06,0.71,2.86,0.78,2.34,1.034,0.705
16-09-22,18:23:49,0,Default Site,0,5.8,11.8,0.56,0,107.5,6.78,8.09,-107.4,29.652,56614,51994.2,34.07,51483.7,33796,0.5,2.37,0.65,2.68,0.62,1.84,1.026,0.699
16-09-22,18:29:49,0,Default Site,0,5.8,11.8,0.61,0,109,6.9,8.1,-107.5,29.507,55880.8,51451.3,33.68,50962.8,33443,0.85,4.12,0.97,3.8,0.86,2.58,1.02,0.695
16-09-22,18:35:49,0,Default Site,0,5.8,11.8,0.63,0,109,6.92,8.09,-107.3,29.415,55449.2,51137,33.45,50662,33239,0.69,3.29,0.63,2.6,0.97,2.91,1.023,0.698
16-09-22,18:41:49,0,Default Site,0,5.8,11.8,0.68,0,104.9,6.62,8.08,-106.7,29.637,56450.3,51857.3,33.97,51349.9,33707,0.5,2.33,0.66,2.71,0.85,2.55,1.017,0.694
16-09-22,18:47:49,0,Default Site,0,5.8,11.8,0.66,0,108.7,6.88,8.1,-107.6,29.47,56144.1,51727.7,33.88,51240.9,33623,0.65,3.09,0.49,2.11,0.63,1.89,1.001,0.682
16-09-22,18:53:49,0,Default Site,0,5.8,11.8,0.63,0,108.3,6.85,8.1,-107.5,29.457,56105.8,51703.9,33.87,51218.7,33608,0.43,2.02,0.21,1.1,0.57,1.68,1.004,0.684
16-09-22,18:59:49,0,Default Site,0,5.8,11.8,0.35,0,107.4,6.81,8.09,-107.3,29.427,56056.4,51685.7,33.85,51204.1,33596,0.3,1.36,0.01,0.41,0.56,1.66,0.989,0.674
16-09-22,19:05:49,0,Default Site,0,5.8,11.8,0.57,0,107.2,6.79,8.09,-107.3,29.44,56046.4,51664.6,33.84,51181.8,33582,0.54,2.57,0.21,1.12,0.56,1.66,0.987,0.673
