#,Date,"Time, GMT+05:30","Temp, °C",End Of File
1679,4/2/2016,3:30:00,28.853,
1680,4/2/2016,4:00:00,28.853,
1681,4/2/2016,4:30:00,28.853,
1682,4/2/2016,5:00:00,28.853,
1683,4/2/2016,5:30:00,28.853,
1684,4/2/2016,6:00:00,28.853,
1685,4/2/2016,6:30:00,28.853,
1686,4/2/2016,7:00:00,28.853,
1687,4/2/2016,7:30:00,28.953,
1688,4/2/2016,8:00:00,28.953,
1689,4/2/2016,8:30:00,29.053,
1690,4/2/2016,9:00:00,29.252,
1691,4/2/2016,9:30:00,29.452,
1692,4/2/2016,10:00:00,29.552,
1693,4/2/2016,10:30:00,29.752,
1694,4/2/2016,11:00:00,29.953,
1695,4/2/2016,11:30:00,30.054,
1696,4/2/2016,12:00:00,29.953,
1697,4/2/2016,12:30:00,29.853,
1698,4/2/2016,13:00:00,30.054,
1699,4/2/2016,13:30:00,30.054,
1700,4/2/2016,14:00:00,29.953,
1701,4/2/2016,14:30:00,29.953,
1702,4/2/2016,15:00:00,29.853,
1703,4/2/2016,15:30:00,29.953,
1704,4/2/2016,16:00:00,30.054,
1705,4/2/2016,16:30:00,29.953,
1706,4/2/2016,17:00:00,30.054,
1707,4/2/2016,17:30:00,30.154,
1708,4/2/2016,18:00:00,30.054,
1709,4/2/2016,18:30:00,30.054,
1710,4/2/2016,19:00:00,29.853,
1711,4/2/2016,19:30:00,29.552,
1712,4/2/2016,20:00:00,29.452,
1713,4/2/2016,20:30:00,29.452,
1714,4/2/2016,21:00:00,29.452,
1715,4/2/2016,21:30:00,29.352,
1716,4/2/2016,22:00:00,29.352,
1717,4/2/2016,22:30:00,29.352,
1718,4/2/2016,23:00:00,29.252,
1719,4/2/2016,23:30:00,29.252,
1720,5/2/2016,0:00:00,29.152,
1721,5/2/2016,0:30:00,29.053,
1722,5/2/2016,1:00:00,29.053,
1723,5/2/2016,1:30:00,29.252,
1724,5/2/2016,2:00:00,29.252,
1725,5/2/2016,2:30:00,29.152,
1726,5/2/2016,3:00:00,29.152,
1727,5/2/2016,3:30:00,29.053,
1728,5/2/2016,4:00:00,29.152,
1729,5/2/2016,4:30:00,29.152,
1730,5/2/2016,5:00:00,29.053,
1731,5/2/2016,5:30:00,29.053,
1732,5/2/2016,6:00:00,29.053,
1733,5/2/2016,6:30:00,28.953,
1734,5/2/2016,7:00:00,28.953,
1735,5/2/2016,7:30:00,28.953,
1736,5/2/2016,8:00:00,28.953,
1737,5/2/2016,8:30:00,29.053,
1738,5/2/2016,9:00:00,29.152,
1739,5/2/2016,9:30:00,29.352,
1740,5/2/2016,10:00:00,29.552,
1741,5/2/2016,10:30:00,29.552,
1742,5/2/2016,11:00:00,29.953,
1743,5/2/2016,11:30:00,30.054,
1744,5/2/2016,12:00:00,30.054,
1745,5/2/2016,12:30:00,30.154,
1746,5/2/2016,13:00:00,30.054,
1747,5/2/2016,13:30:00,30.154,
1748,5/2/2016,14:00:00,30.154,
1749,5/2/2016,14:30:00,30.154,
1750,5/2/2016,15:00:00,30.054,
1751,5/2/2016,15:30:00,30.154,
1752,5/2/2016,16:00:00,30.054,
1753,5/2/2016,16:30:00,30.154,
1754,5/2/2016,17:00:00,30.154,
1755,5/2/2016,17:30:00,30.154,
1756,5/2/2016,18:00:00,30.255,
1757,5/2/2016,18:30:00,29.752,
1758,5/2/2016,19:00:00,29.352,
1759,5/2/2016,19:30:00,29.252,
1760,5/2/2016,20:00:00,29.252,
1761,5/2/2016,20:30:00,29.252,
1762,5/2/2016,21:00:00,29.252,
1763,5/2/2016,21:30:00,29.152,
1764,5/2/2016,22:00:00,29.152,
1765,5/2/2016,22:30:00,29.152,
1766,5/2/2016,23:00:00,29.152,
1767,5/2/2016,23:30:00,29.152,
1768,6/2/2016,0:00:00,29.152,
1769,6/2/2016,0:30:00,29.152,
1770,6/2/2016,1:00:00,29.152,
1771,6/2/2016,1:30:00,29.152,
1772,6/2/2016,2:00:00,29.152,
1773,6/2/2016,2:30:00,29.152,
1774,6/2/2016,3:00:00,29.053,
1775,6/2/2016,3:30:00,29.053,
1776,6/2/2016,4:00:00,29.053,
1777,6/2/2016,4:30:00,29.053,
1778,6/2/2016,5:00:00,29.053,
1779,6/2/2016,5:30:00,29.053,
1780,6/2/2016,6:00:00,28.953,
1781,6/2/2016,6:30:00,28.953,
1782,6/2/2016,7:00:00,28.953,
1783,6/2/2016,7:30:00,28.953,
1784,6/2/2016,8:00:00,28.953,
1785,6/2/2016,8:30:00,29.053,
1786,6/2/2016,9:00:00,29.152,
1787,6/2/2016,9:30:00,29.352,
1788,6/2/2016,10:00:00,29.352,
1789,6/2/2016,10:30:00,29.552,
1790,6/2/2016,11:00:00,29.352,
1791,6/2/2016,11:30:00,29.652,
1792,6/2/2016,12:00:00,29.752,
1793,6/2/2016,12:30:00,29.953,
1794,6/2/2016,13:00:00,29.752,
1795,6/2/2016,13:30:00,29.853,
1796,6/2/2016,14:00:00,29.853,
1797,6/2/2016,14:30:00,29.752,
1798,6/2/2016,15:00:00,29.752,
1799,6/2/2016,15:30:00,29.752,
1800,6/2/2016,16:00:00,29.853,
1801,6/2/2016,16:30:00,29.752,
1802,6/2/2016,17:00:00,29.752,
1803,6/2/2016,17:30:00,29.652,
1804,6/2/2016,18:00:00,29.652,
1805,6/2/2016,18:30:00,29.652,
1806,6/2/2016,19:00:00,29.652,
1807,6/2/2016,19:30:00,29.752,
1808,6/2/2016,20:00:00,29.552,
1809,6/2/2016,20:30:00,29.352,
1810,6/2/2016,21:00:00,29.252,
1811,6/2/2016,21:30:00,29.053,
1812,6/2/2016,22:00:00,29.053,
1813,6/2/2016,22:30:00,29.053,
1814,6/2/2016,23:00:00,29.053,
1815,6/2/2016,23:30:00,29.152,
1816,7/2/2016,0:00:00,29.252,
1817,7/2/2016,0:30:00,29.252,
1818,7/2/2016,1:00:00,29.252,
1819,7/2/2016,1:30:00,29.252,
1820,7/2/2016,2:00:00,29.252,
1821,7/2/2016,2:30:00,29.252,
1822,7/2/2016,3:00:00,29.252,
1823,7/2/2016,3:30:00,29.152,
1824,7/2/2016,4:00:00,29.152,
1825,7/2/2016,4:30:00,29.152,
1826,7/2/2016,5:00:00,28.953,
1827,7/2/2016,5:30:00,28.953,
1828,7/2/2016,6:00:00,28.953,
1829,7/2/2016,6:30:00,28.953,
1830,7/2/2016,7:00:00,28.953,
1831,7/2/2016,7:30:00,28.853,
1832,7/2/2016,8:00:00,28.655,
1833,7/2/2016,8:30:00,28.655,
1834,7/2/2016,9:00:00,28.853,
1835,7/2/2016,9:30:00,29.053,
1836,7/2/2016,10:00:00,29.152,
1837,7/2/2016,10:30:00,29.352,
1838,7/2/2016,11:00:00,29.452,
1839,7/2/2016,11:30:00,29.652,
1840,7/2/2016,12:00:00,29.752,
1841,7/2/2016,12:30:00,29.853,
1842,7/2/2016,13:00:00,29.853,
1843,7/2/2016,13:30:00,29.853,
1844,7/2/2016,14:00:00,29.853,
1845,7/2/2016,14:30:00,29.752,
1846,7/2/2016,15:00:00,29.752,
1847,7/2/2016,15:30:00,29.752,
1848,7/2/2016,16:00:00,29.752,
1849,7/2/2016,16:30:00,29.752,
1850,7/2/2016,17:00:00,29.652,
1851,7/2/2016,17:30:00,29.652,
1852,7/2/2016,18:00:00,29.652,
1853,7/2/2016,18:30:00,29.652,
1854,7/2/2016,19:00:00,29.352,
1855,7/2/2016,19:30:00,29.152,
1856,7/2/2016,20:00:00,29.053,
1857,7/2/2016,20:30:00,28.953,
1858,7/2/2016,21:00:00,29.053,
1859,7/2/2016,21:30:00,29.053,
1860,7/2/2016,22:00:00,29.053,
1861,7/2/2016,22:30:00,28.953,
1862,7/2/2016,23:00:00,28.953,
1863,7/2/2016,23:30:00,28.953,
1864,8/2/2016,0:00:00,28.953,
1865,8/2/2016,0:30:00,28.953,
1866,8/2/2016,1:00:00,28.953,
1867,8/2/2016,1:30:00,28.853,
1868,8/2/2016,2:00:00,28.853,
1869,8/2/2016,2:30:00,28.853,
1870,8/2/2016,3:00:00,28.853,
1871,8/2/2016,3:30:00,28.754,
1872,8/2/2016,4:00:00,28.655,
1873,8/2/2016,4:30:00,28.655,
1874,8/2/2016,5:00:00,28.754,
1875,8/2/2016,5:30:00,28.754,
1876,8/2/2016,6:00:00,28.754,
1877,8/2/2016,6:30:00,28.754,
1878,8/2/2016,7:00:00,28.655,
1879,8/2/2016,7:30:00,28.754,
1880,8/2/2016,8:00:00,28.754,
1881,8/2/2016,8:30:00,28.853,
1882,8/2/2016,9:00:00,28.953,
1883,8/2/2016,9:30:00,29.152,
1884,8/2/2016,10:00:00,29.252,
1885,8/2/2016,10:30:00,29.452,
1886,8/2/2016,11:00:00,29.652,
1887,8/2/2016,11:30:00,29.552,
1888,8/2/2016,12:00:00,29.652,
1889,8/2/2016,12:30:00,29.752,
1890,8/2/2016,13:00:00,29.853,
1891,8/2/2016,13:30:00,29.953,
1892,8/2/2016,14:00:00,29.853,
1893,8/2/2016,14:30:00,29.953,
1894,8/2/2016,15:00:00,29.853,
1895,8/2/2016,15:30:00,29.752,
1896,8/2/2016,16:00:00,29.752,
1897,8/2/2016,16:30:00,29.752,
1898,8/2/2016,17:00:00,29.752,
1899,8/2/2016,17:30:00,29.652,
1900,8/2/2016,18:00:00,29.652,
1901,8/2/2016,18:30:00,29.552,
1902,8/2/2016,19:00:00,29.552,
1903,8/2/2016,19:30:00,29.652,
1904,8/2/2016,20:00:00,29.552,
1905,8/2/2016,20:30:00,28.953,
1906,8/2/2016,21:00:00,28.953,
1907,8/2/2016,21:30:00,28.953,
1908,8/2/2016,22:00:00,29.053,
1909,8/2/2016,22:30:00,28.953,
1910,8/2/2016,23:00:00,28.953,
1911,8/2/2016,23:30:00,28.953,
1912,9/2/2016,0:00:00,28.953,
1913,9/2/2016,0:30:00,28.953,
1914,9/2/2016,1:00:00,28.953,
1915,9/2/2016,1:30:00,28.853,
1916,9/2/2016,2:00:00,28.853,
1917,9/2/2016,2:30:00,28.853,
1918,9/2/2016,3:00:00,28.853,
1919,9/2/2016,3:30:00,28.853,
1920,9/2/2016,4:00:00,28.754,
1921,9/2/2016,4:30:00,28.754,
1922,9/2/2016,5:00:00,28.655,
1923,9/2/2016,5:30:00,28.655,
1924,9/2/2016,6:00:00,28.754,
1925,9/2/2016,6:30:00,28.754,
1926,9/2/2016,7:00:00,28.754,
1927,9/2/2016,7:30:00,28.754,
1928,9/2/2016,8:00:00,28.754,
1929,9/2/2016,8:30:00,28.953,
1930,9/2/2016,9:00:00,29.053,
1931,9/2/2016,9:30:00,29.252,
1932,9/2/2016,10:00:00,29.452,
1933,9/2/2016,10:30:00,29.552,
1934,9/2/2016,11:00:00,29.452,
1935,9/2/2016,11:30:00,29.452,
1936,9/2/2016,12:00:00,29.452,
1937,9/2/2016,12:30:00,29.552,
1938,9/2/2016,13:00:00,29.652,
1939,9/2/2016,13:30:00,29.853,
1940,9/2/2016,14:00:00,30.054,
1941,9/2/2016,14:30:00,30.154,
1942,9/2/2016,15:00:00,30.054,
1943,9/2/2016,15:30:00,30.154,
1944,9/2/2016,16:00:00,30.154,
1945,9/2/2016,16:30:00,30.054,
1946,9/2/2016,17:00:00,29.853,
1947,9/2/2016,17:30:00,29.652,
1948,9/2/2016,18:00:00,29.652,
1949,9/2/2016,18:30:00,29.652,
1950,9/2/2016,19:00:00,29.552,
1951,9/2/2016,19:30:00,29.552,
1952,9/2/2016,20:00:00,29.552,
1953,9/2/2016,20:30:00,29.552,
1954,9/2/2016,21:00:00,29.352,
1955,9/2/2016,21:30:00,29.252,
1956,9/2/2016,22:00:00,29.053,
1957,9/2/2016,22:30:00,29.053,
1958,9/2/2016,23:00:00,29.053,
1959,9/2/2016,23:30:00,29.152,
1960,10/2/2016,0:00:00,29.152,
1961,10/2/2016,0:30:00,29.152,
1962,10/2/2016,1:00:00,29.152,
1963,10/2/2016,1:30:00,29.152,
1964,10/2/2016,2:00:00,29.053,
1965,10/2/2016,2:30:00,29.053,
1966,10/2/2016,3:00:00,29.152,
1967,10/2/2016,3:30:00,29.152,
1968,10/2/2016,4:00:00,29.053,
1969,10/2/2016,4:30:00,29.152,
1970,10/2/2016,5:00:00,29.152,
1971,10/2/2016,5:30:00,29.053,
1972,10/2/2016,6:00:00,28.953,
1973,10/2/2016,6:30:00,28.853,
1974,10/2/2016,7:00:00,28.953,
1975,10/2/2016,7:30:00,28.853,
1976,10/2/2016,8:00:00,28.655,
1977,10/2/2016,8:30:00,28.655,
1978,10/2/2016,9:00:00,28.555,
1979,10/2/2016,9:30:00,28.853,
1980,10/2/2016,10:00:00,28.953,
1981,10/2/2016,10:30:00,29.053,
1982,10/2/2016,11:00:00,29.152,
1983,10/2/2016,11:30:00,29.352,
1984,10/2/2016,12:00:00,29.352,
1985,10/2/2016,12:30:00,29.452,
1986,10/2/2016,13:00:00,29.552,
1987,10/2/2016,13:30:00,29.652,
1988,10/2/2016,14:00:00,29.752,
1989,10/2/2016,14:30:00,29.752,
1990,10/2/2016,15:00:00,29.652,
1991,10/2/2016,15:30:00,29.752,
1992,10/2/2016,16:00:00,29.752,
1993,10/2/2016,16:30:00,29.752,
1994,10/2/2016,17:00:00,29.752,
1995,10/2/2016,17:30:00,29.752,
1996,10/2/2016,18:00:00,29.652,
1997,10/2/2016,18:30:00,29.552,
1998,10/2/2016,19:00:00,29.552,
1999,10/2/2016,19:30:00,29.452,
2000,10/2/2016,20:00:00,29.452,
2001,10/2/2016,20:30:00,29.552,
2002,10/2/2016,21:00:00,29.552,
2003,10/2/2016,21:30:00,29.552,
2004,10/2/2016,22:00:00,29.452,
2005,10/2/2016,22:30:00,29.452,
2006,10/2/2016,23:00:00,29.452,
2007,10/2/2016,23:30:00,29.452,
2008,11/2/2016,0:00:00,29.352,
2009,11/2/2016,0:30:00,29.352,
2010,11/2/2016,1:00:00,29.352,
2011,11/2/2016,1:30:00,29.252,
2012,11/2/2016,2:00:00,29.252,
2013,11/2/2016,2:30:00,29.252,
2014,11/2/2016,3:00:00,29.152,
2015,11/2/2016,3:30:00,29.152,
2016,11/2/2016,4:00:00,29.053,
2017,11/2/2016,4:30:00,29.152,
2018,11/2/2016,5:00:00,29.053,
2019,11/2/2016,5:30:00,29.053,
2020,11/2/2016,6:00:00,28.953,
2021,11/2/2016,6:30:00,28.953,
2022,11/2/2016,7:00:00,28.754,
2023,11/2/2016,7:30:00,28.754,
2024,11/2/2016,8:00:00,28.655,
2025,11/2/2016,8:30:00,28.754,
2026,11/2/2016,9:00:00,28.754,
2027,11/2/2016,9:30:00,28.754,
2028,11/2/2016,10:00:00,29.152,
2029,11/2/2016,10:30:00,29.552,
2030,11/2/2016,11:00:00,29.752,
2031,11/2/2016,11:30:00,29.752,
2032,11/2/2016,12:00:00,29.752,
2033,11/2/2016,12:30:00,29.752,
2034,11/2/2016,13:00:00,29.853,
2035,11/2/2016,13:30:00,29.953,
2036,11/2/2016,14:00:00,30.054,
2037,11/2/2016,14:30:00,29.953,
2038,11/2/2016,15:00:00,30.255,
2039,11/2/2016,15:30:00,30.255,
2040,11/2/2016,16:00:00,30.255,
2041,11/2/2016,16:30:00,30.054,
2042,11/2/2016,17:00:00,30.054,
2043,11/2/2016,17:30:00,29.953,
2044,11/2/2016,18:00:00,29.752,
2045,11/2/2016,18:30:00,29.552,
2046,11/2/2016,19:00:00,29.352,
2047,11/2/2016,19:30:00,29.252,
2048,11/2/2016,20:00:00,29.152,
2049,11/2/2016,20:30:00,29.053,
2050,11/2/2016,21:00:00,28.853,
2051,11/2/2016,21:30:00,28.853,
2052,11/2/2016,22:00:00,28.953,
2053,11/2/2016,22:30:00,28.953,
2054,11/2/2016,23:00:00,28.953,
2055,11/2/2016,23:30:00,28.953,
2056,12/2/2016,0:00:00,28.953,
2057,12/2/2016,0:30:00,28.953,
2058,12/2/2016,1:00:00,28.953,
2059,12/2/2016,1:30:00,28.953,
2060,12/2/2016,2:00:00,28.953,
2061,12/2/2016,2:30:00,28.853,
2062,12/2/2016,3:00:00,28.853,
2063,12/2/2016,3:30:00,28.853,
2064,12/2/2016,4:00:00,28.754,
2065,12/2/2016,4:30:00,28.754,
2066,12/2/2016,5:00:00,28.655,
2067,12/2/2016,5:30:00,28.655,
2068,12/2/2016,6:00:00,28.655,
2069,12/2/2016,6:30:00,28.754,
2070,12/2/2016,7:00:00,28.754,
2071,12/2/2016,7:30:00,28.754,
2072,12/2/2016,8:00:00,28.754,
2073,12/2/2016,8:30:00,28.853,
2074,12/2/2016,9:00:00,28.953,
2075,12/2/2016,9:30:00,29.152,
2076,12/2/2016,10:00:00,29.352,
2077,12/2/2016,10:30:00,29.652,
2078,12/2/2016,11:00:00,29.752,
2079,12/2/2016,11:30:00,29.853,
2080,12/2/2016,12:00:00,29.752,
2081,12/2/2016,12:30:00,29.853,
2082,12/2/2016,13:00:00,29.853,
2083,12/2/2016,13:30:00,29.953,
2084,12/2/2016,14:00:00,30.054,
2085,12/2/2016,14:30:00,29.953,
2086,12/2/2016,15:00:00,29.853,
2087,12/2/2016,15:30:00,29.853,
2088,12/2/2016,16:00:00,29.853,
2089,12/2/2016,16:30:00,29.752,
2090,12/2/2016,17:00:00,29.552,
2091,12/2/2016,17:30:00,29.452,
2092,12/2/2016,18:00:00,29.252,
2093,12/2/2016,18:30:00,29.152,
2094,12/2/2016,19:00:00,29.152,
2095,12/2/2016,19:30:00,29.053,
2096,12/2/2016,20:00:00,29.053,
2097,12/2/2016,20:30:00,29.152,
2098,12/2/2016,21:00:00,29.053,
2099,12/2/2016,21:30:00,28.754,
2100,12/2/2016,22:00:00,28.555,
2101,12/2/2016,22:30:00,28.754,
2102,12/2/2016,23:00:00,28.754,
2103,12/2/2016,23:30:00,28.754,
2104,13/02/16,0:00:00,28.754,
2105,13/02/16,0:30:00,28.754,
2106,13/02/16,1:00:00,28.754,
2107,13/02/16,1:30:00,28.754,
2108,13/02/16,2:00:00,28.754,
2109,13/02/16,2:30:00,28.754,
2110,13/02/16,3:00:00,28.655,
2111,13/02/16,3:30:00,28.655,
2112,13/02/16,4:00:00,28.655,
2113,13/02/16,4:30:00,28.555,
2114,13/02/16,5:00:00,28.456,
2115,13/02/16,5:30:00,28.456,
2116,13/02/16,6:00:00,28.655,
2117,13/02/16,6:30:00,28.655,
2118,13/02/16,7:00:00,28.555,
2119,13/02/16,7:30:00,28.555,
2120,13/02/16,8:00:00,28.555,
2121,13/02/16,8:30:00,28.555,
2122,13/02/16,9:00:00,28.555,
2123,13/02/16,9:30:00,28.754,
2124,13/02/16,10:00:00,28.853,
2125,13/02/16,10:30:00,29.152,
2126,13/02/16,11:00:00,28.953,
2127,13/02/16,11:30:00,29.452,
2128,13/02/16,12:00:00,29.853,
2129,13/02/16,12:30:00,29.953,
2130,13/02/16,13:00:00,29.953,
2131,13/02/16,13:30:00,29.953,
2132,13/02/16,14:00:00,29.853,
2133,13/02/16,14:30:00,29.853,
2134,13/02/16,15:00:00,29.853,
2135,13/02/16,15:30:00,29.853,
2136,13/02/16,16:00:00,29.752,
2137,13/02/16,16:30:00,29.752,
2138,13/02/16,17:00:00,29.452,
2139,13/02/16,17:30:00,29.252,
2140,13/02/16,18:00:00,29.053,
2141,13/02/16,18:30:00,28.953,
2142,13/02/16,19:00:00,28.853,
2143,13/02/16,19:30:00,28.853,
2144,13/02/16,20:00:00,28.754,
2145,13/02/16,20:30:00,28.754,
2146,13/02/16,21:00:00,28.754,
2147,13/02/16,21:30:00,28.754,
2148,13/02/16,22:00:00,28.754,
2149,13/02/16,22:30:00,28.754,
2150,13/02/16,23:00:00,28.754,
2151,13/02/16,23:30:00,28.853,
2152,14/02/16,0:00:00,28.853,
2153,14/02/16,0:30:00,28.853,
2154,14/02/16,1:00:00,28.853,
2155,14/02/16,1:30:00,28.853,
2156,14/02/16,2:00:00,28.853,
2157,14/02/16,2:30:00,28.853,
2158,14/02/16,3:00:00,28.754,
2159,14/02/16,3:30:00,28.754,
2160,14/02/16,4:00:00,28.754,
2161,14/02/16,4:30:00,28.754,
2162,14/02/16,5:00:00,28.853,
2163,14/02/16,5:30:00,28.853,
2164,14/02/16,6:00:00,28.853,
2165,14/02/16,6:30:00,28.853,
2166,14/02/16,7:00:00,28.754,
2167,14/02/16,7:30:00,28.853,
2168,14/02/16,8:00:00,28.853,
2169,14/02/16,8:30:00,28.853,
2170,14/02/16,9:00:00,28.953,
2171,14/02/16,9:30:00,29.152,
2172,14/02/16,10:00:00,29.252,
2173,14/02/16,10:30:00,29.452,
2174,14/02/16,11:00:00,29.552,
2175,14/02/16,11:30:00,29.853,
2176,14/02/16,12:00:00,30.054,
2177,14/02/16,12:30:00,30.154,
2178,14/02/16,13:00:00,29.953,
2179,14/02/16,13:30:00,30.154,
2180,14/02/16,14:00:00,30.154,
2181,14/02/16,14:30:00,30.054,
2182,14/02/16,15:00:00,29.953,
2183,14/02/16,15:30:00,29.953,
2184,14/02/16,16:00:00,29.853,
2185,14/02/16,16:30:00,29.752,
2186,14/02/16,17:00:00,29.652,
2187,14/02/16,17:30:00,29.452,
2188,14/02/16,18:00:00,29.352,
2189,14/02/16,18:30:00,29.252,
2190,14/02/16,19:00:00,29.252,
2191,14/02/16,19:30:00,29.252,
2192,14/02/16,20:00:00,29.152,
2193,14/02/16,20:30:00,29.053,
2194,14/02/16,21:00:00,28.953,
2195,14/02/16,21:30:00,28.953,
2196,14/02/16,22:00:00,28.953,
2197,14/02/16,22:30:00,28.953,
2198,14/02/16,23:00:00,28.953,
2199,14/02/16,23:30:00,28.953,
2200,15/02/16,0:00:00,28.853,
2201,15/02/16,0:30:00,28.853,
2202,15/02/16,1:00:00,28.853,
2203,15/02/16,1:30:00,28.853,
2204,15/02/16,2:00:00,28.853,
2205,15/02/16,2:30:00,28.853,
2206,15/02/16,3:00:00,28.853,
2207,15/02/16,3:30:00,28.853,
2208,15/02/16,4:00:00,28.853,
2209,15/02/16,4:30:00,28.853,
2210,15/02/16,5:00:00,28.853,
2211,15/02/16,5:30:00,28.853,
2212,15/02/16,6:00:00,28.853,
2213,15/02/16,6:30:00,28.853,
2214,15/02/16,7:00:00,28.853,
2215,15/02/16,7:30:00,28.853,
2216,15/02/16,8:00:00,28.853,
2217,15/02/16,8:30:00,28.953,
2218,15/02/16,9:00:00,29.152,
2219,15/02/16,9:30:00,29.152,
2220,15/02/16,10:00:00,29.252,
2221,15/02/16,10:30:00,29.352,
2222,15/02/16,11:00:00,29.452,
2223,15/02/16,11:30:00,29.652,
2224,15/02/16,12:00:00,29.853,
2225,15/02/16,12:30:00,30.054,
2226,15/02/16,13:00:00,30.255,
2227,15/02/16,13:30:00,30.356,
2228,15/02/16,14:00:00,30.457,
2229,15/02/16,14:30:00,30.255,
2230,15/02/16,15:00:00,30.255,
2231,15/02/16,15:30:00,30.154,
2232,15/02/16,16:00:00,30.054,
2233,15/02/16,16:30:00,30.054,
2234,15/02/16,17:00:00,29.953,
2235,15/02/16,17:30:00,29.752,
2236,15/02/16,18:00:00,29.652,
2237,15/02/16,18:30:00,29.552,
2238,15/02/16,19:00:00,29.352,
2239,15/02/16,19:30:00,29.252,
2240,15/02/16,20:00:00,29.152,
2241,15/02/16,20:30:00,29.053,
2242,15/02/16,21:00:00,29.053,
2243,15/02/16,21:30:00,29.053,
2244,15/02/16,22:00:00,28.953,
2245,15/02/16,22:30:00,28.953,
2246,15/02/16,23:00:00,28.953,
2247,15/02/16,23:30:00,28.953,
2248,16/02/16,0:00:00,28.853,
2249,16/02/16,0:30:00,28.853,
2250,16/02/16,1:00:00,28.853,
2251,16/02/16,1:30:00,28.853,
2252,16/02/16,2:00:00,28.853,
2253,16/02/16,2:30:00,28.953,
2254,16/02/16,3:00:00,28.953,
2255,16/02/16,3:30:00,28.953,
2256,16/02/16,4:00:00,28.953,
2257,16/02/16,4:30:00,28.853,
2258,16/02/16,5:00:00,28.853,
2259,16/02/16,5:30:00,28.853,
2260,16/02/16,6:00:00,28.853,
2261,16/02/16,6:30:00,28.853,
2262,16/02/16,7:00:00,28.853,
2263,16/02/16,7:30:00,28.853,
2264,16/02/16,8:00:00,28.953,
2265,16/02/16,8:30:00,28.953,
2266,16/02/16,9:00:00,29.152,
2267,16/02/16,9:30:00,29.252,
2268,16/02/16,10:00:00,29.352,
2269,16/02/16,10:30:00,29.452,
2270,16/02/16,11:00:00,29.652,
2271,16/02/16,11:30:00,29.752,
2272,16/02/16,12:00:00,29.853,
2273,16/02/16,12:30:00,29.953,
2274,16/02/16,13:00:00,30.154,
2275,16/02/16,13:30:00,30.356,
2276,16/02/16,14:00:00,30.154,
2277,16/02/16,14:30:00,30.356,
2278,16/02/16,15:00:00,30.054,
2279,16/02/16,15:30:00,29.953,
2280,16/02/16,16:00:00,29.853,
2281,16/02/16,16:30:00,29.652,
2282,16/02/16,17:00:00,29.452,
2283,16/02/16,17:30:00,29.352,
2284,16/02/16,18:00:00,29.252,
2285,16/02/16,18:30:00,29.152,
2286,16/02/16,19:00:00,29.053,
2287,16/02/16,19:30:00,29.053,
2288,16/02/16,20:00:00,29.053,
2289,16/02/16,20:30:00,29.053,
2290,16/02/16,21:00:00,28.953,
2291,16/02/16,21:30:00,28.953,
2292,16/02/16,22:00:00,28.953,
2293,16/02/16,22:30:00,28.953,
2294,16/02/16,23:00:00,28.953,
2295,16/02/16,23:30:00,28.953,
2296,17/02/16,0:00:00,28.953,
2297,17/02/16,0:30:00,28.953,
2298,17/02/16,1:00:00,28.953,
2299,17/02/16,1:30:00,28.953,
2300,17/02/16,2:00:00,28.953,
2301,17/02/16,2:30:00,28.953,
2302,17/02/16,3:00:00,28.953,
2303,17/02/16,3:30:00,28.953,
2304,17/02/16,4:00:00,28.953,
2305,17/02/16,4:30:00,28.853,
2306,17/02/16,5:00:00,28.853,
2307,17/02/16,5:30:00,28.754,
2308,17/02/16,6:00:00,28.754,
2309,17/02/16,6:30:00,28.853,
2310,17/02/16,7:00:00,28.754,
2311,17/02/16,7:30:00,28.853,
2312,17/02/16,8:00:00,28.953,
2313,17/02/16,8:30:00,29.053,
2314,17/02/16,9:00:00,29.152,
2315,17/02/16,9:30:00,29.352,
2316,17/02/16,10:00:00,29.552,
2317,17/02/16,10:30:00,29.752,
2318,17/02/16,11:00:00,29.853,
2319,17/02/16,11:30:00,29.953,
2320,17/02/16,12:00:00,30.255,
2321,17/02/16,12:30:00,30.356,
2322,17/02/16,13:00:00,30.457,
2323,17/02/16,13:30:00,30.457,
2324,17/02/16,14:00:00,30.558,
2325,17/02/16,14:30:00,30.558,
2326,17/02/16,15:00:00,30.457,
2327,17/02/16,15:30:00,30.255,
2328,17/02/16,16:00:00,30.054,
2329,17/02/16,16:30:00,29.853,
2330,17/02/16,17:00:00,29.652,
2331,17/02/16,17:30:00,29.452,
2332,17/02/16,18:00:00,29.452,
2333,17/02/16,18:30:00,29.352,
2334,17/02/16,19:00:00,29.152,
2335,17/02/16,19:30:00,29.152,
2336,17/02/16,20:00:00,29.053,
2337,17/02/16,20:30:00,29.053,
2338,17/02/16,21:00:00,29.053,
2339,17/02/16,21:30:00,29.053,
2340,17/02/16,22:00:00,29.053,
2341,17/02/16,22:30:00,29.053,
2342,17/02/16,23:00:00,29.053,
2343,17/02/16,23:30:00,29.053,
2344,18/02/16,0:00:00,29.053,
2345,18/02/16,0:30:00,28.953,
2346,18/02/16,1:00:00,28.953,
2347,18/02/16,1:30:00,28.953,
2348,18/02/16,2:00:00,28.953,
2349,18/02/16,2:30:00,28.953,
2350,18/02/16,3:00:00,28.953,
2351,18/02/16,3:30:00,28.953,
2352,18/02/16,4:00:00,28.953,
2353,18/02/16,4:30:00,28.953,
2354,18/02/16,5:00:00,28.953,
2355,18/02/16,5:30:00,28.953,
